gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,ni,pi,txpd,costat,ggroup
160780,12/31/2004,2004,INDL,C,D,STD,USD,63.3390,94.5930,,A,2520
160780,12/31/2005,2005,INDL,C,D,STD,USD,83.1270,122.4980,,A,2520
160780,12/31/2006,2006,INDL,C,D,STD,USD,124.1610,188.2480,,A,2520
160780,12/31/2007,2007,INDL,C,D,STD,USD,204.5510,303.4710,,A,2520
160780,12/31/2008,2008,INDL,C,D,STD,USD,114.2910,168.5350,,A,2520
160780,12/31/2009,2009,INDL,C,D,STD,USD,141.0120,230.7410,,A,2520
160780,12/31/2010,2010,INDL,C,D,STD,USD,122.0890,200.8430,,A,2520
160780,12/31/2011,2011,INDL,C,D,STD,USD,93.5000,156.2530,,A,2520
160780,12/31/2012,2012,INDL,C,D,STD,USD,123.0520,208.8810,2.2910,A,2520
160780,12/31/2013,2013,INDL,C,D,STD,USD,-2828.9160,-3681.3020,0.2970,A,2520
160780,12/31/2014,2014,INDL,C,D,STD,USD,-251.2500,-228.9180,-0.2640,A,2520
160780,12/31/2015,2015,INDL,C,D,STD,USD,928.2640,1179.5990,,A,2520
164276,12/31/2010,2010,INDL,C,D,STD,USD,-0.2090,-0.1520,0.0020,A,2520
164276,12/31/2011,2011,INDL,C,D,STD,USD,0.7640,0.8820,0.0020,A,2520
164276,12/31/2012,2012,INDL,C,D,STD,USD,0.0790,0.1260,0.1430,A,2520
164276,12/31/2013,2013,INDL,C,D,STD,USD,-0.3750,-0.5470,0.0020,A,2520
164276,12/31/2014,2014,INDL,C,D,STD,USD,0.4180,0.6520,0.0000,A,2520
164276,12/31/2015,2015,INDL,C,D,STD,USD,0.5750,0.9610,0.3960,A,2520
164276,12/31/2016,2016,INDL,C,D,STD,USD,-0.4550,-0.6340,0.2730,A,2520
164276,12/31/2017,2017,INDL,C,D,STD,USD,0.2370,0.2160,0.0870,A,2520
164276,12/31/2018,2018,INDL,C,D,STD,USD,1.1970,1.5260,0.1010,A,2520
164276,12/31/2019,2019,INDL,C,D,STD,USD,1.3760,1.9420,0.2640,A,2520
164276,12/31/2020,2020,INDL,C,D,STD,USD,4.4240,6.0420,0.6170,A,2520
164416,12/31/2003,2003,INDL,C,D,STD,USD,-7.4110,-7.3750,0.0140,A,2520
164416,12/31/2004,2004,INDL,C,D,STD,USD,0.2190,0.3630,0.1240,A,2520
164416,12/31/2005,2005,INDL,C,D,STD,USD,2.6100,2.7860,0.0110,A,2520
164416,12/31/2006,2006,INDL,C,D,STD,USD,3.5650,3.8690,0.1550,A,2520
164416,12/31/2007,2007,INDL,C,D,STD,USD,9.0600,0.5020,0.1400,A,2520
164416,12/31/2008,2008,INDL,C,D,STD,USD,0.7560,1.1250,0.0890,A,2520
164416,12/31/2009,2009,INDL,C,D,STD,USD,3.3300,5.3560,1.1270,A,2520
164416,12/31/2010,2010,INDL,C,D,STD,USD,25.5140,33.9740,17.8070,A,2520
164416,12/31/2011,2011,INDL,C,D,STD,USD,40.1910,53.5410,8.0460,A,2520
164416,12/31/2012,2012,INDL,C,D,STD,USD,17.2970,25.6070,11.6630,A,2520
164416,12/31/2013,2013,INDL,C,D,STD,USD,27.6410,32.4150,7.2350,A,2520
164416,12/31/2014,2014,INDL,C,D,STD,USD,37.8030,52.4090,15.5080,A,2520
164416,12/31/2015,2015,INDL,C,D,STD,USD,44.1300,62.9710,14.3410,A,2520
164416,12/31/2016,2016,INDL,C,D,STD,USD,41.9390,61.3610,14.0610,A,2520
164416,12/31/2017,2017,INDL,C,D,STD,USD,50.9640,76.3660,25.8790,A,2520
164416,12/31/2018,2018,INDL,C,D,STD,USD,87.9920,108.6220,39.5170,A,2520
164416,12/31/2019,2019,INDL,C,D,STD,USD,85.3000,98.8330,22.5820,A,2520
164416,12/31/2020,2020,INDL,C,D,STD,USD,147.0680,187.9150,19.9290,A,2520
164755,12/31/2003,2003,INDL,C,D,STD,USD,-1.2000,-1.2000,0.0000,A,2520
164755,12/31/2004,2004,INDL,C,D,STD,USD,-1.4940,-1.6370,0.5850,A,2520
164755,12/31/2005,2005,INDL,C,D,STD,USD,16.9720,26.2890,2.5100,A,2520
164755,12/31/2006,2006,INDL,C,D,STD,USD,64.4170,96.6260,24.7890,A,2520
164755,12/31/2007,2007,INDL,C,D,STD,USD,168.2280,240.3260,19.9910,A,2520
164755,12/31/2008,2008,INDL,C,D,STD,USD,-185.0760,-189.5100,16.3670,A,2520
164755,12/31/2009,2009,INDL,C,D,STD,USD,-42.0780,-48.6210,12.3920,A,2520
164755,12/31/2010,2010,INDL,C,D,STD,USD,67.7260,80.7920,11.0480,A,2520
164755,12/31/2011,2011,INDL,C,D,STD,USD,112.7880,136.6900,26.6320,A,2520
164755,12/31/2012,2012,INDL,C,D,STD,USD,131.3430,145.5480,29.3850,A,2520
164755,12/31/2013,2013,INDL,C,D,STD,USD,10.4200,59.9590,20.2740,A,2520
164755,12/31/2014,2014,INDL,C,D,STD,USD,-4.9260,-8.5490,33.6550,A,2520
164755,12/31/2015,2015,INDL,C,D,STD,USD,-83.1960,-74.7440,19.9230,A,2520
164755,12/31/2016,2016,INDL,C,D,STD,USD,-16.4940,-7.2130,12.3440,A,2520
164755,12/31/2017,2017,INDL,C,D,STD,USD,10.2380,18.1800,13.2080,A,2520
164755,12/31/2018,2018,INDL,C,D,STD,USD,50.4370,65.1570,18.6330,A,2520
164755,12/31/2019,2019,INDL,C,D,STD,USD,119.4970,119.3220,16.0500,A,2520
164755,12/31/2020,2020,INDL,C,D,STD,USD,312.8610,206.9790,20.8160,A,2520
165052,12/31/2003,2003,INDL,C,D,STD,USD,5.7480,7.7390,3.3500,A,2520
165052,12/31/2004,2004,INDL,C,D,STD,USD,16.3220,24.0960,9.7750,A,2520
165052,12/31/2005,2005,INDL,C,D,STD,USD,19.7190,32.9740,15.2040,A,2520
165052,12/31/2006,2006,INDL,C,D,STD,USD,38.9790,59.0870,20.5220,A,2520
165052,12/31/2007,2007,INDL,C,D,STD,USD,52.5580,89.0430,30.5020,A,2520
165052,12/31/2008,2008,INDL,C,D,STD,USD,38.2290,69.9000,29.5610,A,2520
165052,12/31/2009,2009,INDL,C,D,STD,USD,46.7850,82.4180,40.8340,A,2520
165052,12/31/2010,2010,INDL,C,D,STD,USD,68.4770,108.9190,38.7730,A,2520
165052,12/31/2011,2011,INDL,C,D,STD,USD,96.9190,156.8620,56.9400,A,2520
165052,12/31/2012,2012,INDL,C,D,STD,USD,128.7780,203.4390,57.7390,A,2520
165052,12/31/2013,2013,INDL,C,D,STD,USD,162.3300,260.9930,85.5700,A,2520
165052,12/31/2014,2014,INDL,C,D,STD,USD,208.0420,342.2100,103.2840,A,2520
165052,12/31/2015,2015,INDL,C,D,STD,USD,232.5730,386.6850,99.7080,A,2520
165052,12/31/2016,2016,INDL,C,D,STD,USD,256.9790,388.2820,135.9590,A,2520
165052,12/31/2017,2017,INDL,C,D,STD,USD,-48.2600,-10.3090,36.9210,A,2520
165052,12/31/2018,2018,INDL,C,D,STD,USD,-46.3020,-66.8540,-16.7380,A,2520
165052,12/31/2019,2019,INDL,C,D,STD,USD,92.1390,162.1630,23.3520,A,2520
165052,12/31/2020,2020,INDL,C,D,STD,USD,-549.1770,-499.7900,24.4430,A,2520
165728,12/31/2006,2006,INDL,C,D,STD,USD,2.4710,2.7830,0.3570,A,2520
165728,12/31/2007,2007,INDL,C,D,STD,USD,6.7650,7.0180,0.1990,A,2520
165728,12/31/2008,2008,INDL,C,D,STD,USD,3.5600,4.6470,0.9090,A,2520
165728,12/31/2009,2009,INDL,C,D,STD,USD,4.2520,5.1970,0.7200,A,2520
165728,12/31/2010,2010,INDL,C,D,STD,USD,6.6500,7.8430,0.1610,A,2520
165728,12/31/2011,2011,INDL,C,D,STD,USD,9.6470,11.6870,0.7010,A,2520
165728,12/31/2012,2012,INDL,C,D,STD,USD,12.8030,14.7110,0.8760,A,2520
165728,12/31/2013,2013,INDL,C,D,STD,USD,10.7390,17.3660,2.7250,A,2520
165728,12/31/2014,2014,INDL,C,D,STD,USD,16.3660,21.8430,3.9050,A,2520
165728,12/31/2015,2015,INDL,C,D,STD,USD,13.5690,18.3590,6.9930,A,2520
165728,12/31/2016,2016,INDL,C,D,STD,USD,6.7640,10.2610,6.9870,A,2520
165728,12/31/2017,2017,INDL,C,D,STD,USD,12.4590,17.8700,6.2470,A,2520
165728,12/31/2018,2018,INDL,C,D,STD,USD,12.0080,16.3820,6.3500,A,2520
165728,12/31/2019,2019,INDL,C,D,STD,USD,1.2700,5.7810,6.3270,A,2520
165728,12/31/2020,2020,INDL,C,D,STD,USD,3.2800,5.7420,2.4690,A,2520
166711,12/31/2005,2005,INDL,C,D,STD,USD,-0.5700,-0.5200,0.0030,A,2520
166711,12/31/2006,2006,INDL,C,D,STD,USD,-0.8650,-0.8890,0.0280,A,2520
166711,12/31/2007,2007,INDL,C,D,STD,USD,-0.7680,-0.5750,0.0200,A,2520
166711,12/31/2008,2008,INDL,C,D,STD,USD,-4.4600,-3.1580,0.0040,A,2520
166711,12/31/2009,2009,INDL,C,D,STD,USD,0.4840,-0.6500,0.0630,A,2520
166711,12/31/2010,2010,INDL,C,D,STD,USD,-0.9150,-3.3710,0.0190,A,2520
166711,12/31/2011,2011,INDL,C,D,STD,USD,-2.3370,-5.3830,0.0710,A,2520
166711,12/31/2012,2012,INDL,C,D,STD,USD,-9.1250,-7.3670,-0.0420,A,2520
166711,12/31/2013,2013,INDL,C,D,STD,USD,-17.9740,-9.2930,0.0000,A,2520
166711,12/31/2014,2014,INDL,C,D,STD,USD,-1.0680,2.2900,0.4840,A,2520
166711,12/31/2015,2015,INDL,C,D,STD,USD,-2.8710,1.0590,1.0590,A,2520
166711,12/31/2016,2016,INDL,C,D,STD,USD,-0.8210,15.7880,0.1780,A,2520
166711,12/31/2017,2017,INDL,C,D,STD,USD,-185.7180,-314.0810,0.1630,A,2520
166711,12/31/2018,2018,INDL,C,D,STD,USD,-10.4840,-5.6720,0.0900,A,2520
166711,12/31/2019,2019,INDL,C,D,STD,USD,-159.4030,-49.0710,1.1020,A,2520
166711,12/31/2020,2020,INDL,C,D,STD,USD,-89.4200,-99.1740,0.1540,A,2520
170430,12/31/2011,2011,INDL,C,D,STD,USD,-0.0500,-0.0500,0.0000,A,2520
170430,12/31/2012,2012,INDL,C,D,STD,USD,-0.0390,-0.0390,0.0000,A,2520
170430,12/31/2013,2013,INDL,C,D,STD,USD,0.0330,0.0330,,A,2520
170430,12/31/2014,2014,INDL,C,D,STD,USD,-0.3770,-0.3770,0.0010,A,2520
170430,12/31/2015,2015,INDL,C,D,STD,USD,-0.4090,-0.4090,0.0020,A,2520
170430,12/31/2016,2016,INDL,C,D,STD,USD,-1.1130,-1.1130,0.0000,A,2520
170430,12/31/2017,2017,INDL,C,D,STD,USD,0.3570,0.3570,0.0000,A,2520
170430,12/31/2018,2018,INDL,C,D,STD,USD,-0.9690,-0.9690,0.0000,A,2520
170430,12/31/2019,2019,INDL,C,D,STD,USD,-1.0130,-1.0130,0.0000,A,2520
170430,12/31/2020,2020,INDL,C,D,STD,USD,-3.0380,-3.0380,0.0000,A,2520
171045,12/31/2012,2012,INDL,C,D,STD,USD,-3.1090,-3.1090,,A,2520
171045,12/31/2013,2013,INDL,C,D,STD,USD,-0.3760,-0.3760,,A,2520
171045,12/31/2014,2014,INDL,C,D,STD,USD,6.8770,9.1840,,A,2520
171045,12/31/2015,2015,INDL,C,D,STD,USD,1.2440,1.8490,,A,2520
171045,12/31/2016,2016,INDL,C,D,STD,USD,-11.9030,-15.6290,1.0640,A,2520
171045,12/31/2017,2017,INDL,C,D,STD,USD,-14.8160,-19.4140,0.0020,A,2520
171045,12/31/2018,2018,INDL,C,D,STD,USD,-17.9690,-23.3910,0.0000,A,2520
171045,12/31/2019,2019,INDL,C,D,STD,USD,-0.1040,0.3380,0.0000,A,2520
171045,12/31/2020,2020,INDL,C,D,STD,USD,-5.6670,-7.2240,,A,2520
175319,06/30/2004,2004,INDL,C,D,STD,USD,449.5520,400.8720,11.7530,A,2520
175319,06/30/2005,2005,INDL,C,D,STD,USD,218.5090,345.5160,16.0990,A,2520
175319,06/30/2006,2006,INDL,C,D,STD,USD,322.4930,416.3200,14.0350,A,2520
175319,12/31/2007,2007,INDL,C,D,STD,USD,126.1270,184.1260,20.5620,A,2520
175319,12/31/2008,2008,INDL,C,D,STD,USD,127.1690,163.0370,32.7670,A,2520
175319,12/31/2009,2009,INDL,C,D,STD,USD,51.2830,58.2760,15.1630,A,2520
175319,12/31/2010,2010,INDL,C,D,STD,USD,211.2930,233.7310,23.3500,A,2520
175319,12/31/2011,2011,INDL,C,D,STD,USD,266.6880,315.6070,37.6650,A,2520
175319,12/31/2012,2012,INDL,C,D,STD,USD,164.6810,262.9450,32.2740,A,2520
175319,12/31/2013,2013,INDL,C,D,STD,USD,330.4940,395.8010,34.2210,A,2520
175319,12/31/2014,2014,INDL,C,D,STD,USD,404.5190,464.9680,19.1260,A,2520
175319,12/31/2015,2015,INDL,C,D,STD,USD,428.8550,473.8730,23.0450,A,2520
175319,12/31/2016,2016,INDL,C,D,STD,USD,539.3820,571.1990,39.6550,A,2520
175319,12/31/2017,2017,INDL,C,D,STD,USD,61.8940,537.2700,57.8820,A,2520
175319,12/31/2018,2018,INDL,C,D,STD,USD,553.0840,646.8810,94.5560,A,2520
175319,12/31/2019,2019,INDL,C,D,STD,USD,600.7200,679.7270,112.4770,A,2520
175319,12/31/2020,2020,INDL,C,D,STD,USD,-75.5790,-183.1220,116.0060,A,2520
175319,12/31/2021,2021,INDL,C,D,STD,USD,77.2240,581.0750,,A,2520
175402,12/31/2005,2005,INDL,C,D,STD,USD,,,,A,2520
175402,12/31/2006,2006,INDL,C,D,STD,USD,-0.9370,-0.9370,0.0000,A,2520
175402,12/31/2007,2007,INDL,C,D,STD,USD,-1.7480,-1.7480,0.0000,A,2520
175402,12/31/2008,2008,INDL,C,D,STD,USD,-1.0110,-1.0110,0.0000,A,2520
175402,12/31/2009,2009,INDL,C,D,STD,USD,-0.6230,-0.6230,0.0000,A,2520
175402,12/31/2010,2010,INDL,C,D,STD,USD,-0.6490,-0.6490,0.0000,A,2520
175402,12/31/2011,2011,INDL,C,D,STD,USD,-0.4910,-0.4910,0.0000,A,2520
176040,12/31/2003,2003,INDL,C,D,STD,USD,,,,A,2520
176040,12/31/2004,2004,INDL,C,D,STD,USD,,,,A,2520
176040,12/31/2005,2005,INDL,C,D,STD,USD,,,,A,2520
176040,12/31/2006,2006,INDL,C,D,STD,USD,,,,A,2520
176040,12/31/2007,2007,INDL,C,D,STD,USD,154.4990,72.8690,57.0310,A,2520
176040,12/31/2008,2008,INDL,C,D,STD,USD,46.3160,77.0200,24.0260,A,2520
176040,12/31/2009,2009,INDL,C,D,STD,USD,53.7920,87.2100,33.0400,A,2520
176040,12/31/2010,2010,INDL,C,D,STD,USD,12.3920,26.7480,7.9640,A,2520
176752,08/31/2011,2011,INDL,C,D,STD,USD,,,,A,2520
176752,08/31/2012,2012,INDL,C,D,STD,USD,-7.9630,-7.9620,0.0010,A,2520
176752,08/31/2013,2013,INDL,C,D,STD,USD,-11.0490,-11.0480,0.0010,A,2520
176752,08/31/2014,2014,INDL,C,D,STD,USD,-5.1470,-5.1460,0.0010,A,2520
177187,12/31/2006,2006,INDL,C,D,STD,USD,,,,A,2520
177187,12/31/2007,2007,INDL,C,D,STD,USD,-7.9490,-7.9490,,A,2520
177187,12/31/2008,2008,INDL,C,D,STD,USD,-10.8140,-10.8140,,A,2520
177465,12/31/2007,2007,INDL,C,D,STD,USD,3.4220,4.0370,0.1130,A,2520
177465,12/31/2008,2008,INDL,C,D,STD,USD,3.3570,4.6590,0.7250,A,2520
177465,12/31/2009,2009,INDL,C,D,STD,USD,12.3690,14.4810,0.5670,A,2520
177465,12/31/2010,2010,INDL,C,D,STD,USD,30.3490,35.9970,3.6210,A,2520
177465,12/31/2011,2011,INDL,C,D,STD,USD,39.8060,48.9190,10.8470,A,2520
178015,01/31/2006,2005,INDL,C,D,STD,USD,1.3940,3.7300,2.4670,A,2520
178015,01/31/2007,2006,INDL,C,D,STD,USD,7.6660,16.3080,3.0920,A,2520
178015,01/31/2008,2007,INDL,C,D,STD,USD,30.8420,50.9790,21.7400,A,2520
178015,01/31/2009,2008,INDL,C,D,STD,USD,39.3630,57.3860,19.4610,A,2520
178015,01/31/2010,2009,INDL,C,D,STD,USD,58.2810,86.7100,27.7190,A,2520
178015,01/31/2011,2010,INDL,C,D,STD,USD,121.8470,183.2770,30.9680,A,2520
178015,01/31/2012,2011,INDL,C,D,STD,USD,184.0630,289.4580,85.6330,A,2520
178015,01/31/2013,2012,INDL,C,D,STD,USD,270.5560,381.3960,71.3420,A,2520
178015,01/31/2014,2013,INDL,C,D,STD,USD,279.5470,397.1260,155.3940,A,2520
178015,01/31/2015,2014,INDL,C,D,STD,USD,239.0330,383.1350,146.3760,A,2520
178015,01/31/2016,2015,INDL,C,D,STD,USD,266.0470,368.4950,113.5340,A,2520
178015,01/31/2017,2016,INDL,C,D,STD,USD,303.3810,422.7290,132.4220,A,2520
178015,01/31/2018,2017,INDL,C,D,STD,USD,258.6620,459.9980,137.8260,A,2520
178015,01/31/2019,2018,INDL,C,D,STD,USD,483.8010,715.2500,177.0400,A,2520
178015,01/31/2020,2019,INDL,C,D,STD,USD,645.5960,897.3930,305.4930,A,2520
178015,01/31/2021,2020,INDL,C,D,STD,USD,588.9130,819.3500,260.8860,A,2520
183221,09/30/2012,2012,INDL,C,D,STD,USD,,,,A,2520
183221,09/30/2013,2013,INDL,C,D,STD,USD,-0.9000,-0.9000,0.0000,A,2520
183524,12/31/2011,2011,INDL,C,D,STD,USD,-1.3670,-1.3720,0.0000,A,2520
183524,12/31/2012,2012,INDL,C,D,STD,USD,-2.0680,-2.0680,0.0000,A,2520
183524,12/31/2013,2013,INDL,C,D,STD,USD,-7.2160,-7.1150,0.0000,A,2520
183524,12/31/2014,2014,INDL,C,D,STD,USD,-3.7290,-3.7290,0.0000,A,2520
183524,12/31/2015,2015,INDL,C,D,STD,USD,-3.4830,-3.4830,0.0000,A,2520
183524,12/31/2016,2016,INDL,C,D,STD,USD,-6.2130,-6.2130,,A,2520
183524,12/31/2017,2017,INDL,C,D,STD,USD,-4.9090,-4.9090,,A,2520
183524,12/31/2018,2018,INDL,C,D,STD,USD,-9.0040,-9.0040,,A,2520
183524,12/31/2019,2019,INDL,C,D,STD,USD,-11.4810,-11.4810,,A,2520
183524,12/31/2020,2020,INDL,C,D,STD,USD,-401.6700,-401.6700,,A,2520
183735,12/31/2007,2007,INDL,C,D,STD,USD,18.4770,21.4640,,A,2520
183735,12/31/2008,2008,INDL,C,D,STD,USD,24.7020,25.0210,,A,2520
183735,12/31/2009,2009,INDL,C,D,STD,USD,36.3350,36.8870,0.4010,A,2520
183735,12/31/2010,2010,INDL,C,D,STD,USD,53.2780,61.8040,,A,2520
183735,12/31/2011,2011,INDL,C,D,STD,USD,74.6880,85.1620,10.7540,A,2520
183735,12/31/2012,2012,INDL,C,D,STD,USD,31.9320,37.1030,6.5740,A,2520
183735,12/31/2013,2013,INDL,C,D,STD,USD,10.8270,15.4190,0.3390,A,2520
183831,12/31/2009,2009,INDL,C,D,STD,USD,-0.5980,-0.5980,0.0020,A,2520
183831,12/31/2010,2010,INDL,C,D,STD,USD,-0.8390,-0.8390,0.0000,A,2520
183831,12/31/2011,2011,INDL,C,D,STD,USD,-0.4080,-0.4080,0.0000,A,2520
183831,12/31/2012,2012,INDL,C,D,STD,USD,-0.3880,-0.3880,0.0000,A,2520
183831,12/31/2013,2013,INDL,C,D,STD,USD,-0.8360,-0.8360,0.0000,A,2520
183831,12/31/2014,2014,INDL,C,D,STD,USD,-1.5210,-1.5210,0.0000,A,2520
183831,12/31/2015,2015,INDL,C,D,STD,USD,-1.1570,-1.1600,0.0000,A,2520
183831,12/31/2016,2016,INDL,C,D,STD,USD,-0.5550,-0.7440,0.0000,A,2520
183831,12/31/2017,2017,INDL,C,D,STD,USD,-0.2140,-0.2140,0.0000,A,2520
183831,12/31/2018,2018,INDL,C,D,STD,USD,-0.4170,-0.4170,0.0000,A,2520
183831,12/31/2019,2019,INDL,C,D,STD,USD,-3.0350,-3.0350,0.0000,A,2520
183831,12/31/2020,2020,INDL,C,D,STD,USD,-0.1480,-0.1480,0.0000,A,2520
184070,12/31/2008,2008,INDL,C,D,STD,USD,6.0870,8.4420,1.6420,A,2520
184070,12/31/2009,2009,INDL,C,D,STD,USD,8.6620,12.3450,3.3610,A,2520
184070,12/31/2010,2010,INDL,C,D,STD,USD,18.1640,26.1260,6.3140,A,2520
184070,12/31/2011,2011,INDL,C,D,STD,USD,26.1920,36.9900,10.5750,A,2520
184070,12/31/2012,2012,INDL,C,D,STD,USD,32.6700,44.5640,10.7570,A,2520
184070,12/31/2013,2013,INDL,C,D,STD,USD,28.3400,39.5220,10.8640,A,2520
184070,12/31/2014,2014,INDL,C,D,STD,USD,47.3320,64.1680,18.8350,A,2520
184070,12/31/2015,2015,INDL,C,D,STD,USD,21.5620,27.9010,4.4890,A,2520
184070,12/31/2016,2016,INDL,C,D,STD,USD,92.9100,125.5310,37.6310,A,2520
184070,12/31/2017,2017,INDL,C,D,STD,USD,26.1930,35.3680,13.0920,A,2520
184070,12/31/2018,2018,INDL,C,D,STD,USD,49.5470,81.2830,10.2620,A,2520
184113,12/31/2010,2010,INDL,C,D,STD,USD,-4.5570,-4.5420,0.0090,A,2520
184113,12/31/2011,2011,INDL,C,D,STD,USD,-3.8800,-3.8520,0.0400,A,2520
184113,12/31/2012,2012,INDL,C,D,STD,USD,0.3230,-4.7270,0.0190,A,2520
184113,12/31/2013,2013,INDL,C,D,STD,USD,-10.1460,-10.1460,0.0330,A,2520
184113,12/31/2014,2014,INDL,C,D,STD,USD,-7.8690,-7.8690,,A,2520
184113,12/31/2015,2015,INDL,C,D,STD,USD,-13.4280,-13.4280,,A,2520
184113,12/31/2016,2016,INDL,C,D,STD,USD,-19.2500,-19.2500,,A,2520
184113,12/31/2017,2017,INDL,C,D,STD,USD,-19.6340,-19.6340,,A,2520
184113,12/31/2018,2018,INDL,C,D,STD,USD,-21.8760,-21.8760,,A,2520
184113,12/31/2019,2019,INDL,C,D,STD,USD,-26.4760,-26.4760,,A,2520
184113,12/31/2020,2020,INDL,C,D,STD,USD,-17.9520,-17.9520,,A,2520
184470,12/31/2018,2018,INDL,C,D,STD,USD,,,,A,2520
184470,12/31/2019,2019,INDL,C,D,STD,USD,39.2110,50.2680,6.6520,A,2520
184470,12/31/2020,2020,INDL,C,D,STD,USD,154.5780,199.1930,42.3150,A,2520
184585,12/31/2011,2011,INDL,C,D,STD,USD,5.3650,6.8260,0.1270,A,2520
184585,12/31/2012,2012,INDL,C,D,STD,USD,5.4340,6.5060,0.2690,A,2520
184585,12/31/2013,2013,INDL,C,D,STD,USD,4.8670,5.4670,0.3640,A,2520
184585,12/31/2014,2014,INDL,C,D,STD,USD,8.5550,9.5350,0.0210,A,2520
184585,12/31/2015,2015,INDL,C,D,STD,USD,2.2000,2.7520,0.1310,A,2520
184585,12/31/2016,2016,INDL,C,D,STD,USD,-1.1180,-1.1290,0.0070,A,2520
184585,12/31/2017,2017,INDL,C,D,STD,USD,3.7650,6.5240,0.0000,A,2520
184585,12/31/2018,2018,INDL,C,D,STD,USD,5.3000,4.6400,0.2270,A,2520
184585,12/31/2019,2019,INDL,C,D,STD,USD,-8.6010,-5.8860,0.7990,A,2520
184585,12/31/2020,2020,INDL,C,D,STD,USD,-26.0780,-26.4010,0.0630,A,2520
185195,01/31/2009,2008,INDL,C,D,STD,USD,23.6710,24.6800,1.4640,A,2520
185195,01/31/2010,2009,INDL,C,D,STD,USD,43.2190,44.1080,0.4120,A,2520
185195,01/31/2011,2010,INDL,C,D,STD,USD,46.1980,51.6940,0.9210,A,2520
185195,01/31/2012,2011,INDL,C,D,STD,USD,57.9210,95.0240,43.8500,A,2520
185195,01/31/2013,2012,INDL,C,D,STD,USD,68.8700,109.4670,35.9830,A,2520
185195,01/31/2014,2013,INDL,C,D,STD,USD,58.8120,93.8690,42.2870,A,2520
185195,01/31/2015,2014,INDL,C,D,STD,USD,38.4490,63.6630,25.9570,A,2520
185195,01/31/2016,2015,INDL,C,D,STD,USD,27.5580,46.4590,9.3020,A,2520
185195,01/31/2017,2016,INDL,C,D,STD,USD,19.7580,28.0420,24.8240,A,2520
185195,01/31/2018,2017,INDL,C,D,STD,USD,7.0160,15.3940,1.9420,A,2520
185195,01/31/2019,2018,INDL,C,D,STD,USD,20.7570,28.2260,4.0350,A,2520
185195,01/31/2020,2019,INDL,C,D,STD,USD,16.0470,20.5590,6.4900,A,2520
185195,01/31/2021,2020,INDL,C,D,STD,USD,8.6810,11.8620,5.0790,A,2520
185372,12/31/2010,2010,INDL,C,D,STD,USD,51.1900,-19.0390,1.2390,A,2520
185372,12/31/2011,2011,INDL,C,D,STD,USD,4.8920,2.2040,-0.0460,A,2520
185372,12/31/2012,2012,INDL,C,D,STD,USD,1.9520,0.0880,0.8810,A,2520
185372,12/31/2013,2013,INDL,C,D,STD,USD,-5.8700,-7.9430,-0.3010,A,2520
185372,12/31/2014,2014,INDL,C,D,STD,USD,14.0070,-12.7420,10.3550,A,2520
185372,12/31/2015,2015,INDL,C,D,STD,USD,-75.9710,-40.4140,-7.6140,A,2520
185372,12/31/2016,2016,INDL,C,D,STD,USD,-8.9780,-8.3130,-0.4260,A,2520
185372,12/31/2017,2017,INDL,C,D,STD,USD,-0.6730,-5.7600,0.9310,A,2520
185372,12/31/2018,2018,INDL,C,D,STD,USD,7.3010,6.4730,0.4180,A,2520
185372,12/31/2019,2019,INDL,C,D,STD,USD,18.9720,9.9810,0.2090,A,2520
185372,12/31/2020,2020,INDL,C,D,STD,USD,5.5450,3.5850,0.4260,A,2520
185431,09/30/2006,2006,INDL,C,D,STD,USD,,,,A,2520
185431,09/30/2007,2007,INDL,C,D,STD,USD,,,,A,2520
185431,09/30/2008,2008,INDL,C,D,STD,USD,1.4850,1.4860,0.0010,A,2520
185431,09/30/2009,2009,INDL,C,D,STD,USD,2.7310,2.7310,0.0000,A,2520
185431,09/30/2010,2010,INDL,C,D,STD,USD,8.1860,9.0700,0.2210,A,2520
185431,09/30/2011,2011,INDL,C,D,STD,USD,1.6330,1.8370,0.9330,A,2520
186240,12/31/2010,2010,INDL,C,D,STD,USD,-1.1570,-1.1570,0.0000,A,2520
186240,12/31/2011,2011,INDL,C,D,STD,USD,-6.4770,-6.4770,,A,2520
186240,12/31/2012,2012,INDL,C,D,STD,USD,-9.8690,-9.8670,,A,2520
186240,12/31/2013,2013,INDL,C,D,STD,USD,-5.3650,-5.3630,0.0020,A,2520
186240,12/31/2014,2014,INDL,C,D,STD,USD,-5.4530,-5.4530,0.0010,A,2520
186240,12/31/2015,2015,INDL,C,D,STD,USD,-3.8640,-3.8640,,A,2520
186240,12/31/2016,2016,INDL,C,D,STD,USD,-4.1870,-4.1870,,A,2520
186240,12/31/2017,2017,INDL,C,D,STD,USD,-7.3510,-7.3510,,A,2520
186240,12/31/2018,2018,INDL,C,D,STD,USD,-14.1640,-14.1640,0.0000,A,2520
198058,03/31/2010,2009,INDL,C,D,STD,USD,39.2480,54.9470,4.7300,A,2520
198058,03/31/2011,2010,INDL,C,D,STD,USD,72.5060,133.2190,27.2520,A,2520
198058,03/31/2012,2011,INDL,C,D,STD,USD,147.3640,248.8160,84.3890,A,2520
198058,03/31/2013,2012,INDL,C,D,STD,USD,397.6020,627.1270,70.5000,A,2520
198058,03/31/2014,2013,INDL,C,D,STD,USD,661.4850,1007.6470,280.6670,A,2520
