gvkeyx,bkvlps,cshtrm,dvpsxm,dvrate,epsx12,prccm,prchm,prclm,datadate,conm,indextype,tic,spii,spmi,indexcat
000003,,,2.1270,21.3760,61.5870,1191.5000,1199.5600,1146.1800,05/31/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.8770,21.4560,64.6790,1191.3300,1219.5900,1188.3000,06/30/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.4350,21.4560,64.6790,1234.1800,1245.1500,1183.5500,07/31/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5950,21.4560,64.6790,1220.3300,1245.8600,1201.0700,08/31/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3990,21.7160,67.9140,1228.8100,1243.1300,1205.3500,09/30/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3040,21.7160,67.9140,1207.0100,1233.3400,1168.2000,10/31/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.1360,21.7160,67.9140,1249.4800,1270.6400,1201.0700,11/30/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,453.0604,,1.6330,24.3160,71.3200,1248.2900,1275.8000,1246.5900,12/31/2005,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.2610,24.3160,71.3200,1280.0800,1294.9000,1245.7400,01/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.8830,24.3160,71.3200,1280.6600,1297.5700,1253.6100,02/28/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7680,23.6560,74.0430,1294.8300,1310.8800,1268.4200,03/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5950,23.6560,74.0430,1310.6100,1318.1600,1280.7400,04/30/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.8460,23.6560,74.0430,1270.0900,1326.7000,1245.3400,05/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5760,24.0680,75.9410,1270.2000,1290.6800,1219.2900,06/30/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3690,24.0680,75.9410,1276.6600,1280.4200,1224.5400,07/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.1700,24.0680,75.9410,1303.8200,1306.7400,1261.3000,08/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5490,24.3520,80.0960,1335.8500,1340.2800,1290.9300,09/30/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.4140,24.3520,80.0960,1377.9400,1389.4500,1327.1000,10/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4740,24.3520,80.0960,1400.6300,1407.8900,1360.9800,11/30/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,504.3947,,1.9790,27.4680,83.1000,1418.3000,1431.8100,1385.9300,12/31/2006,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.4880,27.4680,83.1000,1438.2400,1441.6100,1403.9700,01/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.3740,27.4680,83.1000,1406.8200,1461.5700,1389.4200,02/28/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.6600,26.0880,84.7800,1420.8600,1438.8900,1363.9800,03/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.4090,26.0880,84.7800,1482.3700,1498.0200,1416.3700,04/30/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4260,26.0880,84.7800,1530.6200,1535.5600,1476.7000,05/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.8580,26.7720,86.6600,1503.3500,1540.5600,1484.1800,06/30/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5250,26.7720,86.6600,1455.2700,1555.9000,1454.2200,07/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.0630,26.7720,86.6600,1473.9900,1503.4100,1370.6000,08/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.3080,27.5840,80.3200,1526.7500,1538.7400,1439.2900,09/30/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.6520,27.5840,80.3200,1549.3800,1576.0900,1489.5600,10/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4390,27.5840,80.3200,1481.1400,1545.7900,1406.1000,11/30/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,529.5949,,2.5300,30.4840,67.8100,1468.3600,1523.5700,1435.6500,12/31/2007,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7470,30.4840,67.8100,1378.5500,1471.7700,1270.0500,01/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.1730,30.4840,67.8100,1330.6300,1396.0200,1316.7500,02/29/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.1720,28.3680,61.9100,1322.7000,1359.6800,1256.9800,03/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5150,28.3680,61.9100,1385.5900,1404.5700,1324.3500,04/30/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.1540,28.3680,61.9100,1400.3800,1440.2400,1373.0700,05/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.4340,28.4120,52.7000,1280.0000,1404.0500,1272.0000,06/30/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.8560,28.4120,52.7000,1267.3800,1292.1700,1200.4400,07/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.8930,28.4120,52.7000,1282.8300,1313.1500,1247.4500,08/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2890,28.1520,47.1770,1166.3600,1303.0400,1106.3900,09/30/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7450,28.1520,47.1770,968.7500,1167.0300,839.8000,10/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.9750,28.1520,47.1770,896.2400,1007.5100,741.0200,11/30/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,451.3729,,2.4340,28.6160,15.9010,903.2500,918.8500,815.6900,12/31/2008,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3290,28.6160,15.9010,825.8800,943.8500,804.3000,01/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.1350,28.6160,15.9010,735.0900,875.0100,734.5200,02/28/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.4960,23.8400,7.6880,797.8700,832.9800,666.7900,03/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3570,23.8400,7.6880,872.8100,888.7000,783.3200,04/30/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.4300,23.8400,7.6880,919.1400,930.1700,866.1000,05/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.6550,21.7680,8.1870,919.3200,956.2300,888.8600,06/30/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.2840,21.7680,8.1870,987.4800,996.6800,869.3200,07/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.4620,21.7680,8.1870,1020.6200,1039.4700,978.5100,08/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5980,21.3720,13.1330,1057.0800,1080.1500,991.9700,09/30/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.2780,21.3720,13.1330,1036.1900,1101.3600,1019.9500,10/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.6970,21.3720,13.1330,1095.6300,1113.6900,1029.3800,11/30/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,513.5773,,1.6830,22.6320,51.7370,1115.1000,1130.3800,1085.8900,12/31/2009,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.1770,22.6320,51.7370,1073.8700,1150.4500,1047.2800,01/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5970,22.6320,51.7370,1104.4900,1112.4200,1044.5000,02/28/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.6850,21.8360,61.9250,1169.4300,1180.6900,1105.3600,03/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.2070,21.8360,61.9250,1186.6900,1218.8000,1170.6900,04/30/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.6200,21.8360,61.9250,1089.4100,1205.1300,1040.7800,05/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7480,22.3080,68.2410,1030.7100,1131.2300,1028.3300,06/30/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.2920,22.3080,68.2410,1101.6000,1120.9500,1010.9100,07/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.6320,22.3080,68.2410,1049.3300,1129.9400,1039.7000,08/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7370,22.6440,73.1010,1141.2000,1157.1600,1049.7200,09/30/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3470,22.6440,73.1010,1183.2600,1196.1400,1131.8700,10/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.8980,22.6440,73.1010,1180.5500,1227.0800,1173.0000,11/30/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,579.1403,,1.7890,24.1400,78.5690,1257.6400,1262.6000,1186.6000,12/31/2010,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.3160,24.1400,78.5690,1286.1200,1302.6700,1257.6200,01/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.9420,24.1400,78.5690,1327.2200,1344.0700,1289.1400,02/28/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.9010,24.6360,82.4890,1325.8300,1332.2800,1249.0500,03/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.4490,24.6360,82.4890,1363.6100,1364.5600,1294.7000,04/30/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.9580,24.6360,82.4890,1345.2000,1370.5800,1311.8000,05/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.0780,25.9400,85.0440,1320.6400,1345.2000,1258.0700,06/30/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5450,25.9400,85.0440,1292.2800,1356.4800,1282.8600,07/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.0980,25.9400,85.0440,1218.8900,1307.3800,1101.5400,08/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.8550,25.9920,88.1250,1131.4200,1229.2900,1114.2200,09/30/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.6680,25.9920,88.1250,1253.3000,1292.6600,1074.7700,10/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.5260,25.9920,88.1250,1246.9600,1277.5500,1158.6600,11/30/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,613.1412,,2.0860,29.1200,88.1240,1257.6000,1269.3700,1202.3700,12/31/2011,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.5290,29.1200,88.1240,1312.4100,1333.4700,1258.8600,01/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4390,29.1200,88.1240,1365.6800,1378.0400,1312.4500,02/29/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.1190,28.3480,89.6820,1408.4700,1419.1500,1340.0300,03/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7110,28.3480,89.6820,1397.9100,1422.3800,1357.3800,04/30/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.6470,28.3480,89.6820,1310.3300,1415.3200,1291.9800,05/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.0910,29.7960,89.0540,1362.1600,1363.4600,1266.7400,06/30/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.7330,29.7960,89.0540,1379.3200,1391.7400,1325.4100,07/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.7970,29.7960,89.0540,1406.5800,1426.6800,1354.6500,08/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2410,31.0840,87.6180,1440.6700,1474.5100,1396.5600,09/30/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.9590,31.0840,87.6180,1412.1580,1470.9600,1403.2800,10/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.0880,31.0840,87.6180,1416.1800,1434.2700,1343.3500,11/30/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,666.9655,,2.8880,35.7400,87.6030,1426.1900,1448.0000,1398.1100,12/31/2012,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.9190,35.7400,87.6030,1498.1100,1509.9400,1426.1900,01/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.7630,35.7400,87.6030,1514.6800,1530.9400,1485.0100,02/28/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2720,31.8160,88.7970,1569.1900,1570.2800,1501.4800,03/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.8190,31.8160,88.7970,1597.5700,1597.5700,1536.0300,04/30/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.2110,31.8160,88.7970,1630.7400,1687.1800,1581.2800,05/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5760,34.4240,92.0740,1606.2800,1654.1900,1560.3300,06/30/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2450,34.4240,92.0740,1685.7300,1698.7800,1604.5700,07/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.0310,34.4240,92.0740,1632.9700,1709.6700,1627.4700,08/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.6330,35.6360,95.5490,1681.5500,1729.8600,1633.4100,09/30/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2230,35.6360,95.5490,1756.5400,1775.2200,1646.4700,10/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.1990,35.6360,95.5490,1805.8100,1813.5500,1746.2000,11/30/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,715.8362,,3.0990,38.0840,101.4670,1848.3600,1849.4400,1767.9900,12/31/2013,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,1.9080,38.0840,101.4670,1782.5900,1850.8400,1770.4500,01/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.5500,38.0840,101.4670,1859.4500,1867.9200,1737.9200,02/28/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.7320,36.7600,102.1600,1872.3400,1883.9700,1834.4400,03/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2020,36.7600,102.1600,1883.9500,1897.2800,1814.3600,04/30/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.5090,36.7600,102.1600,1923.5700,1924.0300,1859.7900,05/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.0480,39.0360,104.4560,1960.2300,1968.1700,1915.9800,06/30/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5720,39.0360,104.4560,1930.6700,1991.3900,1930.6700,07/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.4300,39.0360,104.4560,2003.3700,2005.0400,1904.7800,08/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.0200,40.0880,107.3480,1972.2900,2019.2600,1964.0400,09/30/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.3140,40.0880,107.3480,2018.0500,2018.1900,1820.6600,10/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.7070,40.0880,107.3480,2067.5600,2075.7600,2001.0100,11/30/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,715.8362,,3.4510,41.8880,103.7100,2058.9000,2093.5500,1972.5600,12/31/2014,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.1380,41.8880,103.7100,1994.9900,2072.3600,1988.1200,01/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.0730,41.8880,103.7100,2104.5000,2119.5900,1980.9000,02/28/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.3410,42.2080,100.6570,2067.8900,2117.5200,2039.6900,03/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2140,42.2080,100.6570,2085.5100,2125.9200,2048.3800,04/30/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.9370,42.2080,100.6570,2107.3900,2134.7200,2067.9300,05/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.5430,42.7760,96.3030,2063.1100,2129.8700,2056.3200,06/30/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.4780,42.7760,96.3030,2103.8400,2132.8200,2044.0200,07/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.9210,42.7760,96.3030,1972.1800,2112.6600,1867.0100,08/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.3920,43.1600,91.9650,1920.0300,2020.8600,1871.9100,09/30/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5410,43.1600,91.9650,2079.3600,2094.3200,1893.7000,10/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.1320,43.1600,91.9650,2080.4100,2116.4800,2019.3900,11/30/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,740.2866,,3.6770,45.4000,87.7760,2043.9400,2104.2700,1993.2600,12/31/2015,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.2700,45.4000,87.7760,1940.2400,2038.2000,1812.2900,01/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.2870,45.4000,87.7760,1932.2300,1962.9600,1810.1000,02/29/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4840,44.1640,87.6000,2059.7400,2072.2100,1937.0900,03/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.4390,44.1640,87.6000,2065.3000,2111.0500,2033.8000,04/30/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.3260,44.1640,87.6000,2096.9600,2103.4800,2025.9100,05/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.5150,45.1200,88.0750,2098.8600,2120.5500,1991.6800,06/30/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5760,45.1200,88.0750,2173.6000,2177.0900,2074.0200,07/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.7150,45.1200,88.0750,2170.9500,2193.8100,2147.5800,08/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.0660,45.4280,90.2560,2168.2700,2187.8700,2119.1200,09/30/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.5940,45.4280,90.2560,2126.1500,2169.6000,2114.7400,10/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.9680,45.4280,90.2560,2198.8100,2214.1000,2083.7900,11/30/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,768.9849,,3.4620,48.0960,95.7310,2238.8300,2277.5300,2187.4400,12/31/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.4170,48.0960,95.7310,2278.8700,2300.9900,2245.1300,01/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.6200,48.0960,95.7310,2363.6400,2371.5400,2271.6500,02/28/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.6860,46.8920,101.5650,2362.7200,2400.9800,2322.2500,03/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.7550,46.8920,101.5650,2384.2000,2398.1600,2328.9500,04/30/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.9040,46.8920,101.5650,2411.8000,2418.7100,2352.7200,05/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4560,48.4596,105.2920,2423.4100,2453.8200,2405.7000,06/30/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.9020,48.4596,105.2920,2470.3000,2484.0400,2407.7000,07/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.1700,48.4596,105.2920,2471.6500,2490.8700,2417.3500,08/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.2390,49.2440,108.4150,2519.3600,2519.4400,2446.5500,09/30/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.8620,49.2440,108.4150,2575.2600,2582.9800,2520.4000,10/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.5291,49.2440,108.4150,2647.5800,2657.7400,2557.4500,11/30/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,826.5209,,3.3920,51.1324,111.4160,2673.6100,2694.9700,2605.5200,12/31/2017,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.8200,51.1324,111.4160,2823.8100,2872.8700,2682.3600,01/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,5.8800,51.1324,111.4160,2713.8300,2835.9600,2532.6900,02/28/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.0973,51.1893,117.0360,2640.8700,2801.9000,2585.8900,03/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,2.9475,51.1893,117.0360,2648.0500,2717.4900,2553.8000,04/30/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.5501,51.1893,117.0360,2705.2700,2742.2400,2594.6200,05/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.6055,52.4124,124.1220,2718.3700,2791.4700,2691.9900,06/30/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.2015,52.4124,124.1220,2816.2900,2848.0300,2698.9500,07/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.4270,52.4124,124.1220,2901.5200,2916.5000,2796.3400,08/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.0309,54.6376,132.0820,2913.9800,2940.9100,2864.1200,09/30/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.1870,54.6376,132.0820,2711.7400,2939.8600,2603.5400,10/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.7751,54.6376,132.0820,2760.1700,2815.1500,2631.0900,11/30/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,851.6202,,4.2310,56.7724,133.8990,2506.8500,2800.1800,2346.5800,12/31/2018,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.4881,56.7724,133.8990,2704.1000,2708.9500,2443.9600,01/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.3542,56.7724,133.8990,2784.4900,2813.4900,2681.8300,02/28/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.1410,55.9332,135.8240,2834.4000,2860.3100,2722.2700,03/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.2730,55.9332,135.8240,2945.8300,2949.5200,2848.6300,04/30/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.8000,55.9332,135.8240,2752.0600,2954.1300,2750.5200,05/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.1699,56.9716,136.6440,2941.7600,2964.1500,2728.8100,06/30/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.6750,56.9716,136.6440,2980.3800,3027.9800,2952.2200,07/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.6347,56.9716,136.6440,2926.4600,3013.5900,2822.1200,08/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.4800,57.9184,134.2030,2976.7400,3021.9900,2891.8500,09/30/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.5500,57.9184,134.2030,3037.5600,3050.1000,2855.9400,10/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.7610,57.9184,134.2030,3140.9800,3154.2600,3050.7200,11/30/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,914.4907,,4.9010,60.8464,140.7810,3230.7800,3247.9300,3070.3300,12/31/2019,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.0550,60.8464,140.7810,3225.5200,3337.7700,3214.6400,01/31/2020,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,6.3900,60.8464,140.7810,2954.2200,3393.5200,2855.8400,02/29/2020,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,4.8780,61.2920,117.5720,2584.5900,3136.7200,2191.8600,03/31/2020,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
000003,,,3.2630,61.2920,117.5720,2912.4300,2954.8600,2447.4900,04/30/2020,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P
