gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,fyr,apdedate,fdate,act,ap,at,capx,ch,csho,dp,dvt,ebit,ebitda,glp,gp,invt,lt,ni,oiadp,oibdp,opeps,opincar,opiti,rect,txndba,txndbl,txndbr,txp,txt,xt,costat,prcc_c,prcc_f,ggroup,sic
001278,12/31/1983,1983,INDL,C,D,STD,USD,12,,,976.0280,272.2510,1939.8130,54.3110,31.6360,11.2160,61.4840,60.1110,83.1240,144.6080,,648.7870,496.2660,1260.8710,28.3050,83.1240,144.6080,,,,381.2090,,,,28.8640,19.7930,,I,32.6250,32.6250,2520,2390
001278,12/31/1984,1984,INDL,C,D,STD,USD,12,,,886.4610,244.3900,1694.9550,52.1000,27.7660,10.5270,51.5410,57.6310,151.3910,202.9320,,667.8430,430.4520,1135.6300,14.9180,151.3910,202.9320,,,,370.4840,,,,38.1260,40.7360,,I,22.2500,22.2500,2520,2390
001278,12/31/1985,1985,INDL,C,D,STD,USD,12,,,875.9690,200.1950,1507.2790,65.6460,37.8000,10.7590,50.8360,46.1390,99.8250,150.6610,,631.2930,384.8820,1176.4700,-109.1430,99.8240,150.6610,,,,390.4330,,,,45.6010,27.6670,,I,19.3750,19.3750,2520,2390
001278,12/31/1986,1986,INDL,C,D,STD,USD,12,,,729.6090,128.2430,1182.9740,27.1690,31.6180,10.8310,34.2270,30.2210,1.8290,36.0560,,353.6920,321.0810,975.7780,-164.0000,1.8290,36.0560,-18.8200,,,286.1530,,,,9.7670,0.8870,,I,12.5000,12.5000,2520,2390
001278,09/30/1987,1987,INDL,C,D,STD,USD,9,,,524.3650,61.8890,850.4880,13.5820,22.3720,10.8590,17.5100,22.6860,-44.0190,-26.5090,,130.2210,184.4630,878.4710,-285.4410,-44.0190,-26.5090,-12.5000,,,212.7770,,,,7.2190,6.1310,,I,2.7500,14.3750,2520,2390
001278,09/30/1988,1988,INDL,C,D,STD,USD,9,,,566.0780,43.5900,840.6190,19.1930,104.0830,10.8590,23.1870,30.2740,24.4810,47.6680,,235.3740,187.2950,888.5260,-25.0530,24.4810,47.6680,-5.1000,,,217.4400,,,,6.1760,7.4010,,I,1.6250,2.2500,2520,2390
001278,09/30/1989,1989,INDL,C,D,STD,USD,9,,,589.1720,61.9730,858.9410,19.6150,134.9820,10.8590,21.5740,30.3050,-17.1290,4.4450,,191.9920,201.1600,961.0140,-54.8750,-17.1290,4.4450,-7.8000,,,232.2440,,,,3.3530,5.9230,,I,0.2810,0.5000,2520,2390
001278,09/30/1990,1990,INDL,C,D,STD,USD,9,,,345.9380,78.0400,781.4150,10.1570,46.1600,10.2260,21.5740,29.3650,24.8480,46.4220,,197.7130,141.1920,412.0150,116.2180,24.8480,46.4220,-10.9500,,,147.4920,,,,0.0000,3.7450,,I,0.3750,0.3750,2520,2390
001278,12/31/1991,1991,INDL,C,D,STD,USD,12,,,413.8830,96.6110,859.2810,16.7030,74.1080,63.8700,24.5820,5.2780,96.0260,120.6080,,228.9200,162.9430,514.4290,47.4430,96.0260,120.6080,0.6100,,,121.9560,,,,1.1330,31.0150,,I,,,2520,2390
001278,12/31/1992,1992,INDL,C,D,STD,USD,12,,,638.7850,56.0210,1092.0760,18.9440,230.6450,85.1870,28.1730,1.4850,123.3840,151.5570,,263.9220,192.2360,568.1030,48.3190,123.3840,151.5570,0.7900,,,127.4610,,,,20.7900,45.8400,,I,17.5000,17.5000,2520,2390
001278,12/31/1993,1993,INDL,C,D,STD,USD,12,,,547.7530,81.1320,1006.1260,26.6560,59.4580,75.2450,32.1750,3.2150,154.4730,186.6480,,310.8020,226.7450,568.8350,88.7980,154.4730,186.6480,0.9800,,,170.6920,,,,0.0000,63.8580,,I,22.0000,22.0000,2520,2390
001278,12/31/1994,1994,INDL,C,D,STD,USD,12,,,563.9110,86.8190,1112.9290,137.2910,26.3300,80.8050,35.7660,3.1690,187.9430,223.7090,,362.4750,271.4060,558.3190,107.0110,187.9430,223.7090,1.3000,,,214.2220,,,,17.5260,74.6700,,I,25.7500,25.7500,2520,2390
001278,12/31/1995,1995,INDL,C,D,STD,USD,12,,,557.0500,94.1910,1158.6840,140.0530,28.2730,81.8970,44.1740,3.2680,91.0790,135.2530,,290.1050,266.7060,557.6510,50.5110,91.0790,135.2530,0.6100,,,216.1950,,,,0.0000,30.9580,,I,15.2500,15.2500,2520,2390
001278,12/31/1996,1996,INDL,C,D,STD,USD,12,,,624.1630,107.3190,1072.7090,75.3360,11.5260,83.9630,47.4290,3.3180,2.3340,49.7630,,223.3920,162.2520,677.4570,-228.2620,2.3340,49.7630,0.2800,,,213.4380,,,,0.0000,-105.8900,,I,25.5000,25.5000,2520,2390
001278,12/31/1997,1997,INDL,C,D,STD,USD,12,,,602.2420,108.3740,1058.9280,60.5440,52.2980,85.5300,39.7570,3.3990,105.2810,145.0380,,281.8910,304.9000,586.8490,38.3010,105.2810,145.0380,0.6300,,,228.4600,95.7480,100.5900,0.0000,0.0000,40.3520,,I,42.2500,42.2500,2520,2390
001278,12/31/1998,1998,INDL,C,D,STD,USD,12,,,1090.9680,162.1730,3405.5170,53.6860,61.4320,100.7390,107.8650,1.8750,-416.5250,-308.6600,,284.3170,519.1890,3093.7550,-897.9230,-416.5250,-308.6600,-6.3400,,,361.7740,261.6550,307.6050,0.0000,0.0000,-10.1300,,I,6.8750,6.8750,2520,2390
001278,12/31/1999,1999,INDL,C,D,STD,USD,12,,,937.9470,185.6100,3132.3490,90.1940,40.7990,100.7460,132.0060,0.0000,4.9960,137.0020,,740.5250,460.6800,3124.7790,-299.5190,4.9960,137.0020,-2.3400,,,364.3380,244.1120,287.0850,0.0000,0.0000,-8.8240,,I,4.1875,4.1875,2520,2390
001328,05/31/1980,1979,INDL,C,D,STD,USD,5,,,1.0500,0.0640,1.0990,0.0370,0.1390,27.7780,0.0070,0.0000,-0.5540,-0.5470,,0.0070,0.0730,0.3610,-0.4840,-0.5540,-0.5470,,,,0.0070,,,,0.0000,0.0000,,I,0.1875,0.2813,2520,3433
001328,05/31/1981,1980,INDL,C,D,STD,USD,5,,,0.5820,0.2000,0.6480,0.0300,0.0250,27.7780,0.0120,0.0000,-0.8890,-0.8770,,-0.0240,0.1710,0.7580,-0.8480,-0.8890,-0.8770,,,,0.0390,,,,0.0000,0.0000,,I,0.2813,0.2813,2520,3433
001328,05/31/1982,1981,INDL,C,D,STD,USD,5,,,0.2080,0.3210,0.2610,0.0040,0.0010,27.7780,0.0180,0.0000,-0.6980,-0.6800,,-0.0110,0.1870,1.1370,-0.7660,-0.6980,-0.6800,,,,0.0070,,,,0.0000,0.0000,,I,0.2188,0.1250,2520,3433
001328,05/31/1983,1982,INDL,C,D,STD,USD,5,,,0.1680,0.2860,0.2040,0.0000,0.0060,27.7780,0.0160,0.0000,-0.0940,-0.0780,,0.0890,0.0990,1.1030,-0.0980,-0.0940,-0.0780,,,,0.0620,,,,0.0000,0.0000,,I,0.0940,0.0940,2520,3433
001328,05/31/1984,1983,INDL,C,D,STD,USD,5,,,2.5210,0.4760,2.5560,0.0060,,27.7780,0.0100,0.0000,-0.2820,-0.2720,,0.0080,0.0860,1.4120,1.4970,-0.2820,-0.2720,,,,0.0230,,,,0.0000,0.3270,,I,,,2520,3433
001328,05/31/1985,1984,INDL,C,D,STD,USD,5,,,0.4700,0.3640,0.7310,0.0340,,27.9680,0.0140,0.0000,-1.4060,-1.3920,,0.0280,0.0690,0.8230,-1.1010,-1.4060,-1.3920,,,,0.0000,,,,0.0000,0.0000,,I,0.2500,0.2500,2520,3433
001328,05/31/1986,1985,INDL,C,D,STD,USD,5,,,0.5050,0.2640,0.8090,0.0070,,28.1760,0.0180,0.0000,-0.9670,-0.9490,,-0.0130,0.0330,1.8420,-0.8110,-0.9670,-0.9490,,,,0.0040,,,,0.0000,0.0000,,I,0.2500,0.2500,2520,3433
001328,05/31/1987,1986,INDL,C,D,STD,USD,5,,,2.9720,0.2950,3.0450,0.0050,0.0890,36.4340,0.0280,0.0000,-0.9320,-0.9040,,-0.9040,0.0180,0.5940,1.3500,-0.9320,-0.9040,-0.0200,,,0.0050,,,,0.0000,0.6580,,I,0.2500,1.5940,2520,3433
001328,05/31/1988,1987,INDL,C,D,STD,USD,5,,,1.7030,0.0290,1.7540,0.0300,0.0320,36.4340,0.0160,0.0000,-1.1830,-1.1670,,-0.1300,0.0000,0.3550,-1.0530,-1.1830,-1.1670,-0.0300,,,0.0210,,,,0.0000,0.0000,,I,0.5940,0.3440,2520,3433
001328,05/31/1989,1988,INDL,C,D,STD,USD,5,,,0.3950,0.1060,1.1930,0.8640,0.3880,38.0210,0.1040,0.0000,-0.9480,-0.8440,,-0.0400,0.0000,0.4460,-0.8660,-0.9480,-0.8440,-0.0200,,,0.0000,,,,0.0000,0.0000,,I,0.2810,0.2810,2520,3433
001328,05/31/1990,1989,INDL,C,D,STD,USD,5,,,0.0150,0.1670,0.9720,0.2030,0.0090,40.2640,0.1370,0.0000,-0.7550,-0.6180,,-0.6180,0.0000,0.5970,-0.7540,-0.7550,-0.6180,-0.0200,,,0.0010,,,,0.0000,0.0000,,I,0.3120,0.2810,2520,3433
001328,05/31/1991,1990,INDL,C,D,STD,USD,5,,,0.4400,0.2080,0.7560,0.0190,0.0040,45.9360,0.1300,0.0000,-0.5910,-0.4610,,-0.4610,0.0000,0.6050,-0.6130,-0.5910,-0.4610,-0.0100,,,0.1020,,,,0.0000,0.0000,,I,0.1250,0.2190,2520,3433
001328,05/31/1992,1991,INDL,C,D,STD,USD,5,,,1.0640,0.6490,5.0290,0.0320,0.0370,53.5990,0.1260,0.0000,0.4250,0.5510,,0.5510,0.5190,3.0220,0.3390,0.4250,0.5510,0.0000,,,0.1090,,,,0.0000,0.1350,,I,0.2500,0.2500,2520,3433
001328,05/31/1993,1992,INDL,C,D,STD,USD,5,,,0.5240,0.6650,3.7830,0.0550,0.0100,79.2350,0.4320,0.0000,-1.0490,-0.6170,,0.9080,0.1180,3.4160,-5.3150,-1.0490,-0.6170,-0.0400,,,0.2010,,,,0.0000,0.0000,,I,0.1870,0.2190,2520,3433
001328,05/31/1994,1993,INDL,C,D,STD,USD,5,,,0.8940,0.5520,3.4330,0.0090,0.3280,98.6930,0.3570,0.0000,-1.5980,-1.2410,,-1.2410,0.1180,2.5290,-1.7200,-1.5980,-1.2410,-0.0200,,,0.2350,,,,0.0000,0.0000,,I,0.1250,0.1250,2520,3433
001328,05/31/1995,1994,INDL,C,D,STD,USD,5,,,0.4710,0.6810,2.4430,0.1010,0.0020,98.6930,0.3620,0.0000,-0.8590,-0.4970,,1.4530,0.0000,1.8840,-1.1900,-0.8590,-0.4970,-0.0200,,,0.4690,,,,0.0000,0.0000,,I,0.0940,0.0940,2520,3433
001328,05/31/1996,1995,INDL,C,D,STD,USD,5,,,0.4580,0.5910,1.7120,0.0010,0.0000,2.7000,0.0520,0.0000,-0.2390,-0.1870,,0.7210,0.0000,0.8990,-1.1490,-0.2390,-0.1870,-0.1500,,,0.4560,,,,0.0000,0.0000,,I,2.5000,6.5310,2520,3433
001344,09/30/1980,1980,INDL,C,D,STD,USD,9,,,26.5240,3.6350,31.8330,0.8440,0.1440,5.4220,0.5980,0.2740,1.4580,2.0560,,11.5300,17.3960,26.3340,-0.3340,1.4580,2.0560,,,,8.4830,,,,0.0270,-0.0430,,I,0.8120,1.0000,2520,3651
001344,09/30/1981,1981,INDL,C,D,STD,USD,9,,,21.7200,2.4050,26.5300,0.3570,0.2560,5.4220,0.6610,0.2740,0.2360,0.8970,,9.0790,14.1400,23.1640,-2.3550,0.2360,0.8970,,,,7.0100,,,,0.0000,0.0000,,I,0.6250,0.7500,2520,3651
001344,09/30/1982,1982,INDL,C,D,STD,USD,9,,,19.1020,2.5340,23.1750,0.2860,0.2040,5.4220,0.6330,0.2740,-0.4460,0.1870,,7.2450,12.3270,22.1190,-2.3100,-0.4460,0.1870,,,,6.1900,,,,0.0000,0.0000,,I,0.8120,0.5620,2520,3651
001344,09/30/1983,1983,INDL,C,D,STD,USD,9,,,15.2530,0.0000,17.6710,0.9120,0.2020,5.4670,0.5210,0.2740,-4.2360,-3.7150,,3.6440,10.0010,18.4060,-1.8440,-4.2360,-3.7150,,,,4.6860,,,,0.0000,0.0000,,I,0.5000,0.5000,2520,3651
001463,11/30/1980,1980,INDL,C,D,STD,USD,11,,,24.8600,4.2770,40.1960,1.8010,0.2740,2.8170,1.5110,0.5630,3.2850,4.7960,,17.1170,10.7830,13.8780,1.7120,3.2850,4.7960,,,,13.2450,,,,0.8010,1.1460,,I,4.5000,4.3750,2520,2510
001463,11/30/1981,1981,INDL,C,D,STD,USD,11,,,29.8580,4.2560,46.2430,3.0000,,2.7290,1.6640,0.5560,0.4430,2.1070,,16.0900,13.6650,20.6990,0.2240,0.4430,2.1070,,,,15.3450,,,,0.0680,-0.5760,,I,4.0620,4.1250,2520,2510
001463,11/30/1982,1982,INDL,C,D,STD,USD,11,,,27.8890,4.0420,44.9100,2.6060,0.1900,2.5670,1.7210,0.2660,3.8420,5.5630,,19.5520,10.9770,18.5620,2.0440,3.8420,5.5630,,,,16.1820,,,,0.5160,0.9740,,I,8.5000,7.7500,2520,2510
001463,11/30/1983,1983,INDL,C,D,STD,USD,11,,,29.4470,4.5220,49.0890,2.5270,0.6370,2.4590,1.6920,0.4920,4.2440,5.9360,,21.4040,12.4590,22.1740,2.0850,4.2440,5.9360,,,,16.0530,,,,0.4260,1.1720,,I,10.6250,9.0000,2520,2510
001463,11/30/1984,1984,INDL,C,D,STD,USD,11,,,36.4330,4.7860,57.3970,3.6170,0.3350,2.4590,1.7870,0.6390,5.3070,7.0940,,23.4860,14.9860,28.1070,3.0150,5.3070,7.0940,,,,19.6710,,,,0.0490,1.8870,,I,9.0000,8.8750,2520,2510
001463,11/30/1985,1985,INDL,C,D,STD,USD,11,,,37.3520,4.9320,59.0980,3.4380,0.0690,2.4590,2.1600,0.6890,5.3510,7.5110,,24.4590,16.0490,27.5950,2.8990,5.3510,7.5110,,,,20.4380,,,,0.7590,1.9540,,I,10.6250,9.7500,2520,2510
001468,02/29/1980,1979,INDL,C,D,STD,USD,2,,,206.9580,19.1150,342.8710,34.5160,4.1290,13.6530,10.0700,6.8260,50.0790,60.1490,,229.9990,112.2790,154.5380,25.6380,50.0790,60.1490,,,,76.6290,,,,8.3810,22.0600,,I,11.8750,11.3750,2520,2771
001468,02/28/1981,1980,INDL,C,D,STD,USD,2,,,268.5550,34.4790,431.6800,22.7680,2.5220,13.6600,10.8630,7.1030,53.5910,64.4540,,266.2200,133.8360,223.8400,26.5150,53.5910,64.4540,,,,114.0510,,,,12.5050,22.5870,,I,11.5000,11.0000,2520,2771
001468,02/28/1982,1981,INDL,C,D,STD,USD,2,,,315.0570,39.0160,491.8540,26.7200,3.3670,13.7050,12.7520,7.3910,61.6320,74.3840,,329.8990,159.6230,264.0700,32.8430,61.6320,74.3840,,,,131.9960,,,,12.1770,24.7760,,I,20.1250,19.2500,2520,2771
001468,02/28/1983,1982,INDL,C,D,STD,USD,2,,,373.7980,40.5680,580.6750,33.9670,,31.0760,13.8900,9.1790,85.4850,99.3750,,412.4090,177.4590,264.3070,44.5820,85.4850,99.3750,,,,148.0180,,,,8.8410,37.0690,,I,37.7500,18.3750,2520,2771
001468,02/29/1984,1983,INDL,C,D,STD,USD,2,,,420.1700,52.3020,658.8940,46.4180,,31.4670,15.5070,12.5190,103.0150,118.5220,,477.3410,180.0190,293.3980,59.6580,103.0150,118.5220,,,,146.8960,,,,23.6720,49.8070,,I,26.5000,23.8750,2520,2771
001468,02/28/1985,1984,INDL,C,D,STD,USD,2,,,492.2600,56.8400,747.8970,43.5750,,31.8810,18.7990,17.1140,124.9720,143.7710,,541.6160,214.4490,322.1490,74.3650,124.9720,143.7710,,,,173.6370,,,,27.4650,61.3380,,I,31.0000,32.7500,2520,2771
001468,02/28/1986,1985,INDL,C,D,STD,USD,2,,,561.2540,66.6850,873.3020,61.7990,,32.1850,23.4710,19.9100,131.9850,155.4560,,596.1290,251.0330,390.3380,74.4250,131.9850,155.4560,,,,240.4710,,,,18.9880,61.6350,,I,32.6250,35.3750,2520,2771
001468,02/28/1987,1986,INDL,C,D,STD,USD,2,,,620.1470,69.1750,1022.6190,68.7400,,31.6940,29.0590,21.2880,115.9780,145.0370,,631.0290,282.5150,498.1760,63.3610,115.9780,145.0370,2.1800,,,284.1350,,,,0.0000,38.8340,,I,26.2500,28.7500,2520,2771
001468,02/29/1988,1987,INDL,C,D,STD,USD,2,,,680.0540,94.0180,1150.2810,96.6820,,31.6470,34.1910,21.1630,58.9760,93.1670,,641.2270,316.3540,611.5940,33.3910,58.9760,93.1670,0.9100,,,278.5590,,,,13.7820,23.2030,,I,14.0000,17.6250,2520,2771
001468,02/28/1989,1988,INDL,C,D,STD,USD,2,,,637.3320,79.5910,1087.6200,41.9380,94.2920,32.1880,58.0190,21.1880,103.3600,161.3790,,725.0710,239.8960,522.6320,44.2740,103.3600,161.3790,1.8600,,,242.5820,,,,6.6930,24.5820,,I,20.7500,21.2500,2520,2771
001468,02/28/1990,1989,INDL,C,D,STD,USD,2,,,680.9450,75.1460,1141.0160,42.8690,122.6690,32.0090,61.0010,21.1080,121.9750,182.9760,,764.0010,242.3140,536.4120,72.1770,121.9750,182.9760,2.2500,,,254.2850,,,,6.4300,44.2380,,I,35.2500,31.2500,2520,2771
001468,02/28/1991,1990,INDL,C,D,STD,USD,2,,,738.3860,99.4660,1255.7140,45.3030,80.5330,31.6090,47.6660,22.1170,142.8210,190.4870,,863.2730,277.6300,599.1080,82.4970,142.8210,190.4870,2.6100,,,293.4320,,,,16.5390,48.0360,,I,33.7500,37.7500,2520,2771
001468,02/29/1992,1991,INDL,C,D,STD,USD,2,,,847.5050,96.8640,1437.7600,67.3280,194.4860,35.8840,50.3290,26.4750,164.3240,214.6530,,958.3390,275.9550,572.7140,97.4620,164.3240,214.6530,2.8000,,,264.1250,,,,11.6670,55.5390,,I,41.3750,42.5000,2520,2771
001468,02/28/1993,1992,INDL,C,D,STD,USD,2,,,911.8570,113.6840,1548.4000,77.0990,235.1860,36.4510,53.6870,30.4940,191.5420,245.2290,,1064.1960,228.1230,595.8650,112.2880,191.5420,245.2290,3.1000,,,276.9320,,,,23.1910,68.8220,,I,49.8750,48.0000,2520,2771
001468,02/28/1994,1993,INDL,C,D,STD,USD,2,,,850.1950,127.7920,1565.2340,102.8590,101.0660,74.1190,66.4360,35.6330,215.4600,281.8960,,1164.3800,243.3570,511.7920,113.7020,215.4600,281.8960,1.7700,,,322.6750,86.7150,86.8850,0.0000,32.8570,78.5300,,I,34.0000,27.8750,2520,2771
001468,02/28/1995,1994,INDL,C,D,STD,USD,2,,,893.4490,140.6600,1761.7510,97.2900,87.1510,74.3020,68.4380,40.5560,234.5210,302.9590,,1261.2800,279.2700,602.2100,148.7920,234.5210,302.9590,2.0000,,,324.3290,91.9330,82.2200,0.0000,13.9880,78.3710,,I,27.0000,29.3750,2520,2771
001468,02/29/1996,1995,INDL,C,D,STD,USD,2,,,970.1930,144.2420,2005.8320,91.5900,30.1300,74.7080,75.3190,46.1990,242.4440,317.7630,,1316.3510,335.0740,770.8100,115.1350,242.4440,317.7630,2.0100,,,353.6710,131.5630,73.7580,0.0000,21.2100,59.8740,,I,27.6250,27.3750,2520,2771
001468,02/28/1997,1996,INDL,C,D,STD,USD,2,,,1004.8910,157.6280,2135.1200,92.8950,35.0500,74.9820,64.5660,50.1520,273.8700,338.4360,,1420.5310,303.6110,773.4650,167.0950,273.8700,338.4360,2.2300,,,375.3240,132.4730,74.9850,0.0000,5.4750,87.2350,,I,28.3750,31.0000,2520,2771
001468,02/28/1998,1997,INDL,C,D,STD,USD,2,,,1023.2450,145.5540,2145.8920,67.8980,47.6230,71.1830,65.9260,51.9590,279.9550,345.8810,,1474.0030,271.2050,800.6750,190.0840,279.9550,345.8810,2.4000,,,373.5940,147.2540,69.4690,0.0000,22.5360,102.3530,,I,39.1250,45.6250,2520,2771
001468,02/28/1999,1998,INDL,C,D,STD,USD,2,,,1145.8180,175.3660,2419.3280,60.9500,144.5550,69.0930,67.0490,65.9350,326.1200,393.1690,,1515.6750,251.2890,1072.7170,180.2220,326.1200,393.1690,2.6800,,,390.7400,159.2360,75.8970,0.0000,27.1650,101.3750,,I,41.0625,23.6875,2520,2771
001468,02/29/2000,1999,INDL,C,D,STD,USD,2,,,1100.6840,213.1800,2517.9830,50.7530,61.0100,64.5200,64.3420,51.2130,225.1040,289.4460,,1437.9130,249.4330,1265.5720,89.9990,225.1040,289.4460,1.8100,,,430.8250,103.3330,74.3430,0.0000,13.0900,50.6250,,I,23.6250,17.2500,2520,2771
001468,02/28/2001,2000,INDL,C,D,STD,USD,2,,,1205.7360,304.0630,2712.0740,74.3820,51.6910,63.4890,98.0570,39.4070,170.7980,268.8550,8.4000,1617.6000,365.2210,1664.8840,-113.8140,170.7980,268.8550,1.3100,,,387.5340,181.6280,55.6230,0.0000,192.9360,191.3060,,I,9.4375,13.0600,2520,2771
001468,02/28/2002,2001,INDL,C,D,STD,USD,2,,,1066.1820,130.6010,2614.9950,28.9690,100.9790,63.7610,84.3080,13.8340,211.4810,295.7890,,1668.5360,290.8040,1712.5760,-122.3100,211.4810,295.7890,1.1600,,,288.9860,184.7520,65.9990,0.0000,150.5880,-74.0140,,I,13.7800,13.7700,2520,2771
001468,02/28/2003,2002,INDL,C,D,STD,USD,2,,,1234.4880,180.4980,2584.1200,31.2990,208.4630,65.8990,64.8100,0.0000,253.0750,317.8850,,1178.8990,278.8070,1506.6560,121.1060,253.0750,317.8850,1.8500,,,309.9670,194.4980,49.9940,0.0000,57.8130,79.7320,,I,15.8000,13.1200,2520,2771
001468,02/29/2004,2003,INDL,C,D,STD,USD,2,02/29/2004,,1176.9680,129.3620,2484.0130,35.8260,285.4500,67.4690,64.0690,0.0000,196.2450,260.3140,,1135.3930,246.1710,1216.4730,104.6700,196.2450,260.3140,1.7300,,,250.5540,150.4040,60.3970,0.0000,14.5130,66.0810,,I,21.8700,22.6700,2520,2771
001468,02/28/2005,2004,INDL,C,D,STD,USD,2,02/28/2005,,1281.6390,143.0410,2535.6280,47.4970,250.2670,69.0270,57.0450,8.2640,141.9940,199.0390,3.0950,1072.5710,222.8740,1148.8480,95.2790,141.9940,199.0390,1.7400,,,200.4080,153.9760,53.1040,0.0000,38.7770,37.6980,,I,25.3500,24.6300,2520,2771
001468,02/28/2006,2005,INDL,C,D,STD,USD,2,02/28/2006,,1162.1420,126.0610,2218.9620,46.1880,213.6130,60.3480,54.2220,21.1840,161.7840,216.0060,,1095.1100,217.3180,998.9370,84.3760,161.7840,216.0060,1.9700,,,142.0870,107.0230,41.6410,0.0000,16.8870,48.8100,,I,21.9700,20.9800,2520,2771
001468,02/28/2007,2006,INDL,C,D,STD,USD,2,02/28/2007,05/23/2007,799.2810,118.2040,1778.2140,41.7260,144.7130,55.1230,49.3800,18.4180,38.8170,88.1970,-15.9690,967.1920,182.6180,765.6400,42.3780,38.8170,88.1970,0.7700,,,103.9920,153.0650,34.6990,0.0000,26.3850,26.0960,,I,23.8700,23.3800,2520,2771
001468,02/29/2008,2007,INDL,C,D,STD,USD,2,02/29/2008,05/02/2008,669.3700,123.7130,1804.4280,56.6230,123.5000,48.7580,48.5350,21.8030,127.4800,176.0150,,1044.2150,216.6710,861.0170,83.0030,127.4800,176.0150,1.5400,,,63.2590,167.1300,24.2610,0.0000,29.0370,40.6480,,I,20.3000,18.8200,2520,2771
001468,02/28/2009,2008,INDL,C,D,STD,USD,2,02/28/2009,05/14/2009,561.3950,117.5040,1433.7880,55.7330,60.2160,40.5420,50.0160,27.4900,42.5660,92.5820,,932.7980,203.8730,904.5990,-227.7590,42.5660,92.5820,0.7600,,,63.2810,226.6980,25.7420,0.0000,11.7430,-47.1740,,I,7.5700,3.7300,2520,2771
001468,02/28/2010,2009,INDL,C,D,STD,USD,2,02/28/2010,05/12/2010,677.4240,95.4340,1529.6510,26.5500,137.9490,39.4800,45.1730,14.1240,154.8920,200.0650,-27.6710,967.9560,163.9560,893.5870,81.5740,154.8920,200.0650,2.4200,,,162.2620,215.5740,21.7040,0.0000,13.9010,39.3800,,I,21.7900,19.0700,2520,2771
001468,02/28/2011,2010,INDL,C,D,STD,USD,2,02/28/2011,05/06/2011,715.7710,87.1050,1547.2490,36.3460,215.8380,40.4070,41.0480,22.3540,181.7970,222.8450,3.7170,951.2480,179.7300,783.4910,87.0180,181.7970,222.8450,2.4500,,,123.2020,209.3220,26.9250,0.0000,10.9510,68.9890,,I,22.1600,21.6500,2520,2771
001468,02/29/2012,2011,INDL,C,D,STD,USD,2,02/29/2012,05/07/2012,640.9590,86.1660,1549.4640,70.9430,132.4380,36.8540,39.2250,23.9080,168.9810,208.2060,4.5000,992.7240,208.9450,822.0060,57.1980,168.9810,208.2060,2.3300,,,114.5080,217.6720,40.0800,0.0000,7.4090,40.6170,,I,12.5100,15.0000,2520,2771
001468,02/28/2013,2012,INDL,C,D,STD,USD,2,02/28/2013,05/16/2013,661.9060,119.7770,1583.4630,114.1490,86.0590,31.9710,49.4050,19.9290,126.1190,175.5240,6.8590,1104.3850,242.4470,901.5860,49.9180,126.1190,175.5240,2.1600,,,123.7060,197.7230,52.9210,0.0000,4.9680,35.9960,,I,16.8900,16.2000,2520,2771
001473,06/30/1980,1980,INDL,C,D,STD,USD,6,,,2.8200,1.3440,4.9580,0.4060,0.0020,22.3930,0.1330,0.0000,-1.2900,-1.1570,,0.7730,1.5330,3.9350,-0.5460,-1.2900,-1.1570,,,,1.0750,,,,0.0000,0.0000,,I,0.1870,0.1870,2520,3433
001473,06/30/1981,1981,INDL,C,D,STD,USD,6,,,2.6110,1.3210,4.6550,0.0860,0.0060,34.9910,0.1510,0.0000,-1.3990,-1.2480,,0.3950,1.5400,3.6820,-0.8750,-1.3990,-1.2480,,,,0.9860,,,,0.0000,0.0000,,I,0.0940,0.1250,2520,3433
001473,06/30/1982,1982,INDL,C,D,STD,USD,6,,,2.6420,0.8660,4.8920,0.0430,0.0470,35.9910,0.1780,0.0000,-0.6310,-0.4530,,0.8030,1.4230,4.5140,-0.5980,-0.6310,-0.4530,,,,1.0850,,,,0.0000,0.0000,,I,0.1250,0.0940,2520,3433
001473,06/30/1983,1983,INDL,C,D,STD,USD,6,,,3.0560,1.0620,5.3720,0.4560,0.0430,49.1510,0.2200,0.0000,-0.6680,-0.4480,,0.9860,1.7660,4.1680,-0.6600,-0.6680,-0.4480,,,,1.2210,,,,0.0000,0.0000,,I,,0.1250,2520,3433
001473,06/30/1984,1984,INDL,C,D,STD,USD,6,,,0.1890,0.3850,1.9780,0.0110,0.0010,9.8300,0.0160,0.0000,-0.4610,-0.4450,,0.0080,0.1490,1.5200,-0.7220,-0.4610,-0.4450,,,,0.0320,,,,0.0000,0.0000,,I,0.3750,,2520,3433
001473,06/30/1985,1985,INDL,C,D,STD,USD,6,,,4.3630,1.3950,7.2130,0.3050,0.5160,43.5700,0.2400,0.0000,-2.0480,-1.8080,,1.1890,2.6250,3.5700,-1.0910,-2.0480,-1.8080,,,,1.1540,,,,0.0000,0.0000,,I,0.2500,0.5000,2520,3433
001475,11/30/1980,1980,INDL,C,D,STD,USD,11,,,307.3900,45.8260,412.9500,17.4470,4.3030,6.0170,8.0620,6.8730,45.5080,53.5700,,102.0640,205.6670,233.2440,20.5010,45.5080,53.5700,,,,87.7350,,,,3.9510,13.7400,,I,20.7500,24.2500,2520,3420
