gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,fdate,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvpd,dvt,ebit,ebitda,gld,gleps,glp,gp,icapt,invt,lt,opeps,opiti,revt,seq,teq,tii,txdba,txdbca,txdbcl,txdi,txp,txt,uopi,costat,ggroup,sic,spcindcd,spcseccd
002820,03/31/2016,2015,INDL,C,D,STD,CVCO,CAVCO INDUSTRIES INC,USD,3,06/21/2016,1.2890,298.7190,18.5130,553.8350,97.7660,29.3260,8.8900,54.9090,,0.0000,46.3420,50.2640,,,,148.3670,408.1350,94.8130,200.6090,3.2100,,712.3520,353.2260,353.2260,,0.0000,8.9980,0.0000,-0.9330,1.2820,15.4870,,A,2520,2452,305,976
002820,03/31/2017,2016,INDL,C,D,STD,CVCO,CAVCO INDUSTRIES INC,USD,3,06/23/2017,1.3860,356.7640,24.0100,607.3160,132.5420,38.0520,8.9760,51.5740,,0.0000,56.8060,60.4930,,,,161.7240,445.9820,93.8550,212.9080,4.2300,,773.7970,394.4080,394.4080,,0.0000,9.2040,0.0000,0.2710,1.6820,17.3260,,A,2520,2452,305,976
002820,03/31/2018,2017,INDL,C,D,STD,CVCO,CAVCO INDUSTRIES INC,USD,3,06/06/2018,1.4380,418.5930,23.7850,674.7800,186.7660,61.5540,9.0240,33.7680,,0.0000,70.3730,74.3990,,,,181.3060,490.8740,109.1520,217.6740,6.0200,,871.2350,457.1060,457.1060,,0.0000,0.0000,0.0000,-4.3100,1.9860,17.0210,,A,2520,2452,305,976
002820,03/31/2019,2018,INDL,C,D,STD,CVCO,CAVCO INDUSTRIES INC,USD,3,06/06/2019,-0.0280,462.0490,29.3050,725.2160,187.3700,68.7770,9.0810,14.6180,,0.0000,86.2380,90.9360,,,,210.4040,544.2060,116.2030,195.6280,7.7700,,962.7460,529.5880,529.5880,,0.0000,0.0000,0.0000,-0.2410,1.7670,18.0540,,A,2520,2452,305,976
002820,03/31/2020,2019,INDL,C,D,STD,CVCO,CAVCO INDUSTRIES INC,USD,3,05/27/2020,0.0900,516.1850,29.9240,810.4310,241.8260,75.1840,9.1300,23.4480,,0.0000,89.9070,95.6900,,,,238.4010,631.0340,113.5350,202.8450,8.6500,,1061.7740,607.5860,607.5860,,0.0000,0.0000,0.0000,0.2040,1.9080,17.9130,,A,2520,2452,305,976
002820,03/31/2021,2020,INDL,C,D,STD,CVCO,CAVCO INDUSTRIES INC,USD,3,06/08/2021,0.0970,651.7990,32.1200,951.8330,322.2790,76.6530,9.1890,23.6960,,0.0000,92.0250,98.3490,,,,243.6010,707.3360,131.2340,268.1930,8.6200,,1108.0510,683.6400,683.6400,,0.0000,0.0000,0.0000,0.3150,,20.2660,,A,2520,2452,305,976
003363,04/30/2011,2010,INDL,C,D,STD,UMAX,UMAX GROUP CORP,USD,4,01/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,5080,,
003363,04/30/2012,2011,INDL,C,D,STD,UMAX,UMAX GROUP CORP,USD,4,01/14/2014,0.0000,0.0190,0.0010,0.0190,0.0100,-0.0080,4.7520,0.0000,,0.0000,-0.0080,-0.0080,,,,0.0000,0.0150,0.0000,0.0040,0.0000,,0.0000,0.0150,0.0150,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,A,2520,5080,,
003363,04/30/2013,2012,INDL,C,D,STD,UMAX,UMAX GROUP CORP,USD,4,01/15/2014,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0340,130.1000,0.0000,,0.0000,-0.0340,-0.0340,,,,0.0000,-0.0200,0.0000,0.0200,0.0000,,0.0000,-0.0200,-0.0200,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,A,2520,5080,,
003622,03/31/2000,1999,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,,112.4890,17.9970,215.0040,1.4530,,8.6090,106.5930,,0.7740,-19.5580,-6.2240,,,,48.4900,163.4080,73.2690,158.1890,-3.3900,,319.8930,56.8150,,,,,,-3.9200,0.0000,-4.0470,,A,2520,2211,468,976
003622,03/31/2001,2000,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,,62.3550,8.4700,90.6780,1.0960,,8.6090,47.6500,,0.0000,-8.5690,1.9040,,,,45.2150,30.8770,19.5640,107.4510,-5.1900,,247.5150,-16.7730,,,,,,-0.0560,0.0000,-0.0230,,A,2520,2211,468,976
003622,03/31/2002,2001,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,0.0100,33.6570,3.6950,60.2000,0.3880,,9.1670,36.7730,,0.0000,5.0560,7.0810,,,,27.9530,49.5860,16.4510,47.3870,0.2200,,117.5910,12.8130,,,,,,0.0000,0.0000,-1.8800,,A,2520,2211,468,976
003622,03/31/2003,2002,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,-0.0250,32.6320,4.5240,57.9260,0.1940,,9.4210,30.8950,,0.0000,8.7340,9.4580,,,,22.1440,46.1600,15.5480,42.6610,0.4500,,94.7350,15.2650,,,,,,-0.0240,0.0000,0.2640,,A,2520,2211,468,976
003622,03/31/2004,2003,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,0.0000,33.3380,5.1170,58.3870,0.0070,,9.4850,28.4470,,0.0000,7.4340,7.9660,,,,20.1260,46.8840,14.3940,39.9500,0.3300,,86.2270,18.4370,,,,,,-0.0980,0.0000,0.2220,,A,2520,2211,468,976
003622,03/31/2005,2004,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,0.0000,29.3170,3.7290,54.1240,0.9550,2.4380,9.5050,25.0850,,0.0000,6.2370,6.6940,,,,17.4820,45.9600,12.5440,33.2490,0.2600,,83.9080,20.8750,,,,,,-0.0220,0.0000,0.1050,,A,2520,2211,468,976
003622,03/31/2006,2005,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,,0.0000,30.1560,3.5110,58.1790,3.7900,7.9670,9.5060,23.9220,,0.0000,7.1990,7.6780,,,,17.6550,52.7640,9.7420,29.3370,0.8500,,72.6290,28.8420,,,3.3970,0.9900,0.0000,-4.2670,0.0000,-3.9680,,A,2520,2211,468,976
003622,03/31/2007,2006,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,07/18/2007,0.0000,23.7840,3.5520,48.9160,0.0330,,9.7820,5.7800,,0.0000,7.9640,8.4330,0.0200,0.0200,0.3370,18.5690,42.6030,7.1450,12.0930,0.3800,,71.9880,36.8230,36.8230,,0.0000,2.4080,0.0000,2.6770,0.0000,3.3180,,A,2520,2211,468,976
003622,03/31/2008,2007,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,07/22/2008,0.0000,42.5970,5.6140,73.4770,7.9300,4.3530,9.8880,22.3110,,0.0000,7.9080,9.0410,,,,19.7390,62.0440,13.7770,33.7440,0.4500,,74.8870,39.7330,39.7330,,0.0000,0.8850,0.0000,1.2270,0.0000,2.8280,,A,2520,2211,468,976
003622,03/31/2009,2008,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,07/02/2009,0.0000,48.4950,6.1180,56.5270,15.2490,-17.0860,9.3170,23.5680,,0.0000,7.9560,9.9860,,,,20.9400,45.9790,11.7510,34.1160,0.6100,,87.3980,22.4110,22.4110,,1.6550,0.9210,0.0000,-2.0480,0.0000,1.1330,,A,2520,2211,468,976
003622,03/31/2010,2009,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/28/2010,0.0000,31.4740,5.5630,41.3920,0.0750,4.9020,9.1930,3.2380,,0.1840,9.4270,11.2570,,,,22.0590,30.7350,10.4530,13.8950,0.5800,,86.0660,27.4970,27.4970,,1.9040,0.3990,0.0000,0.3250,0.0000,3.1030,,A,2520,2211,468,976
003622,03/31/2011,2010,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/20/2011,0.0000,35.2830,5.0500,45.7020,0.2050,4.3060,9.4970,4.3360,,0.8550,8.4820,9.9630,,,,21.5720,35.7310,13.5600,14.3070,0.5200,,89.9710,31.3950,31.3950,,1.9040,0.2300,0.0000,0.1960,0.4090,2.7720,,A,2520,2211,468,976
003622,03/31/2012,2011,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/21/2012,0.0000,35.0780,6.0920,44.6610,0.2140,5.0390,9.6450,0.0000,,2.1250,8.1510,9.4750,,,,20.8670,34.7160,11.8390,9.9450,0.5200,,85.3060,34.7160,34.7160,,1.8640,0.0000,0.1270,0.3310,0.0000,2.8860,,A,2520,2211,468,976
003622,03/31/2013,2012,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/21/2013,0.0000,35.2270,7.3760,44.1630,0.3400,5.1110,9.7860,0.0000,,7.2770,8.0930,9.0910,,,,20.7650,32.8120,10.9300,11.3510,0.5200,,78.4160,32.8120,32.8120,,1.0050,0.1600,0.0000,0.5720,0.7100,2.9070,,A,2520,2211,468,976
003622,03/31/2014,2013,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/25/2014,0.0000,38.0690,5.0660,46.2150,0.5600,5.7710,9.8480,0.0000,,3.1530,9.3780,10.4350,,,,22.8900,35.9170,13.6070,10.2980,0.5900,,81.2940,35.9170,35.9170,,1.1090,0.7990,0.0000,-0.7430,0.7870,3.5750,,A,2520,2211,468,976
003622,03/31/2015,2014,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/23/2015,0.0000,42.5190,4.4720,49.9460,1.8070,5.7180,10.0470,0.0000,,3.2210,10.0700,11.1250,,,,23.8830,39.5720,15.4680,10.3740,0.6200,,85.9780,39.5720,39.5720,,1.1330,0.9680,0.0000,-0.1930,1.0210,3.4420,,A,2520,2211,468,976
003622,03/31/2016,2015,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/15/2016,0.0000,45.7320,4.6400,52.4150,7.5740,6.8290,10.0170,0.0000,,5.7090,10.7730,11.8310,0.0000,0.0000,0.0150,24.1300,40.0190,14.7850,12.3960,0.6800,,84.3420,40.0190,40.0190,,1.0490,0.8880,0.0000,0.1650,0.8060,3.9150,,A,2520,2211,468,976
003622,03/31/2017,2016,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/23/2017,0.0000,41.1100,5.1490,47.1840,7.8920,5.5720,10.0130,0.0000,,7.2190,8.7000,9.6320,,,,19.5960,38.9230,15.8210,8.2610,0.5600,,65.9780,38.9230,38.9230,,1.2400,0.0000,0.0000,0.6930,0.2240,3.2240,,A,2520,2211,468,976
003622,03/31/2018,2017,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/28/2018,0.0000,39.7540,3.7660,56.5810,0.2150,3.0210,10.0720,9.4580,,3.2250,6.2410,7.4100,,,,20.1190,48.7760,19.7880,17.2630,0.3900,,70.2700,39.3180,39.3180,,0.5320,0.0000,0.0000,0.3660,0.0400,2.4000,,A,2520,2211,468,976
003622,03/31/2019,2018,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,07/02/2019,0.0000,38.6790,4.2010,54.7790,0.1430,5.0190,10.0920,4.4860,,3.2310,7.3230,8.8030,,,,22.9530,45.8740,19.5340,13.3910,0.5100,,76.3810,41.3880,41.3880,,0.5240,0.0000,0.0000,0.0790,0.0760,1.7720,,A,2520,2211,468,976
003622,03/31/2020,2019,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/11/2020,0.0000,37.0410,2.9720,57.1730,0.2820,6.5610,10.1490,7.5370,,5.7910,7.7370,9.3080,0.0000,0.0000,0.0150,22.3120,49.9730,17.7320,14.7370,0.6500,,73.3960,42.4360,42.4360,,0.4390,0.0000,0.0000,0.0850,0.0000,1.2070,,A,2520,2211,468,976
003622,03/31/2021,2020,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,3,06/17/2021,0.0000,41.4700,5.5390,58.0820,0.6130,6.0810,10.1440,2.6410,,4.9980,9.8790,11.4100,0.0000,0.0000,-0.0040,24.8450,44.5060,20.3350,16.2170,0.7700,,79.1640,41.8650,41.8650,,0.7060,0.0000,0.0000,-0.2670,0.0000,1.6420,,A,2520,2211,468,976
003647,04/30/2000,1999,INDL,C,D,STD,CULP,CULP INC,USD,4,,,161.0500,26.4790,342.8780,1.0070,,11.5800,135.8080,,1.6110,24.7300,44.1920,,,,104.1270,264.3460,74.4710,214.3400,0.8100,,488.0790,128.5380,,,,,,2.1760,0.0000,4.3140,,A,2520,2211,468,976
003647,04/30/2001,2000,INDL,C,D,STD,CULP,CULP INC,USD,4,,,126.9090,27.3710,289.5800,1.2070,,11.2100,109.1680,,1.1770,6.5210,25.9120,,,,76.2780,230.9700,59.9970,167.7780,-0.2500,,409.8100,121.8020,,,,,,-5.3940,1.2680,-4.0970,,A,2520,2211,468,976
003647,04/30/2002,2001,INDL,C,D,STD,CULP,CULP INC,USD,4,,0.0070,146.6710,24.3270,287.7130,31.9930,,11.2300,107.0010,,0.0000,15.2280,33.8970,,,,81.9560,226.0660,57.8990,168.6480,0.3500,,381.8780,119.0650,119.0650,,,,,-1.4520,0.0000,-2.7000,,A,2520,2211,468,976
003647,04/30/2003,2002,INDL,C,D,STD,CULP,CULP INC,USD,4,,0.0000,121.7160,19.8740,218.1530,14.3550,,11.4620,76.0000,,0.0000,20.4330,34.4230,,,,74.4630,171.7650,49.5520,122.3880,0.7900,,339.6460,95.7650,95.7650,,,,,-2.5070,0.3490,-1.5570,,A,2520,2211,468,976
003647,04/30/2004,2003,INDL,C,D,STD,CULP,CULP INC,USD,4,,0.0000,105.2220,13.4380,193.7280,14.5680,,11.5250,50.5020,,0.0000,17.3030,30.9450,,,,71.9640,153.8930,49.0450,90.3370,0.6600,,318.1160,103.3910,103.3910,,,,,3.3340,1.8500,3.5560,,A,2520,2211,468,976
003647,04/30/2005,2004,INDL,C,D,STD,CULP,CULP INC,USD,4,,0.0000,94.1750,19.6880,176.1230,5.1070,-17.8520,11.5490,42.4400,,0.0000,-1.4870,17.3970,,,,52.6410,128.2110,50.4990,90.3520,-0.3000,,286.4980,85.7710,85.7710,,10.0860,7.0540,0.0000,-12.0220,1.5440,-10.9420,,A,2520,2211,468,976
003647,04/30/2006,2005,INDL,C,D,STD,CULP,CULP INC,USD,4,,0.0180,86.9740,18.3860,157.4670,9.7140,-11.7780,11.5670,39.6620,,0.0000,2.5560,16.9180,,,,42.8500,114.1850,36.6930,82.9440,-0.0400,,261.1010,74.5230,74.5230,,20.1760,7.1200,0.0000,-10.1670,2.4880,-8.0810,,A,2520,2211,468,976
003647,04/30/2007,2006,INDL,C,D,STD,CULP,CULP INC,USD,4,09/18/2007,-0.0040,89.7880,22.0270,159.9460,10.1690,-1.3380,11.9220,22.1140,,0.0000,9.8470,17.7680,0.0500,0.0500,0.9710,44.7400,101.1910,40.6300,80.8690,0.3600,,250.5330,79.0770,79.0770,,25.6830,5.3760,0.0000,-3.7760,4.5790,-1.6850,,A,2520,2211,468,976
003647,04/30/2008,2007,INDL,C,D,STD,CULP,CULP INC,USD,4,09/19/2008,-0.0480,79.1370,21.1030,148.0290,4.9140,5.3410,12.6240,14.0480,,0.0000,11.5010,17.3360,0.0200,0.0200,0.3620,41.2400,100.4070,35.3940,61.6700,0.5900,,254.0460,86.3590,86.3590,,29.4300,4.3800,0.0000,-0.9190,0.1500,-0.5420,,A,2520,2211,468,976
003647,04/30/2009,2008,INDL,C,D,STD,CULP,CULP INC,USD,4,07/21/2009,0.0200,56.6280,17.0300,95.2940,11.7970,-38.7740,12.6510,11.6040,,0.0000,8.5190,15.6500,,,,35.3800,59.6350,23.9780,47.2630,-0.2500,,203.9380,48.0310,48.0310,,0.0000,0.0540,0.0000,33.2310,0.0830,31.9590,,A,2520,2211,468,976
003647,04/30/2010,2009,INDL,C,D,STD,CULP,CULP INC,USD,4,07/20/2010,0.1030,69.8410,22.2780,112.5980,18.2950,13.2710,12.7090,11.4910,,0.0000,16.0300,20.5410,0.0100,0.0100,0.1700,43.3460,74.5380,26.0020,49.5510,1.0200,,206.4160,63.0470,63.0470,,0.3240,0.1500,0.0000,-0.1480,0.2240,1.1280,,A,2520,2211,468,976
003647,04/30/2011,2010,INDL,C,D,STD,CULP,CULP INC,USD,4,07/18/2011,0.0000,82.6350,24.8710,130.0510,23.1810,16.0610,12.9590,9.1350,,0.0000,15.7810,20.5660,,,,41.6350,89.4760,28.7230,49.7100,1.2500,,216.8060,80.3410,80.3410,,3.6060,0.2930,0.0820,-3.3900,0.6460,-1.1020,,A,2520,2211,468,976
003647,04/30/2012,2011,INDL,C,D,STD,CULP,CULP INC,USD,4,07/20/2012,0.0160,96.8630,30.6630,144.7160,25.0230,13.3120,12.7110,6.7190,,0.0000,14.7060,19.7680,,,,44.7940,95.7190,36.3730,55.7160,0.7000,,254.4430,89.0000,89.0000,,3.2050,2.4670,0.0000,-1.6820,0.6420,0.9020,,A,2520,2211,468,976
003647,04/30/2013,2012,INDL,C,D,STD,CULP,CULP INC,USD,4,08/30/2013,0.0540,100.7460,22.3570,144.7060,23.5300,18.3550,12.2350,4.4000,,7.5930,21.0850,26.3980,,,,54.8430,99.9830,38.4180,49.1230,1.0800,,268.8140,95.5830,95.5830,,0.7530,7.7090,0.0000,-0.3440,0.2850,1.9720,,A,2520,2211,468,976
003647,04/30/2014,2013,INDL,C,D,STD,CULP,CULP INC,USD,4,07/11/2014,-0.0600,112.3750,26.6860,160.9350,29.3030,17.3330,12.1770,2.7860,,2.2040,20.2490,25.6870,,,,54.3440,114.5300,40.6740,49.1910,1.0000,,287.1620,111.7440,111.7440,,2.0400,6.2300,0.0000,-1.7270,0.4420,1.5960,,A,2520,2211,468,976
003647,04/30/2015,2014,INDL,C,D,STD,CULP,CULP INC,USD,4,07/17/2015,-0.0950,118.4210,28.4140,171.3680,29.7250,15.0360,12.2170,0.0000,,7.5790,22.7890,28.6880,,,,61.4660,119.4270,42.4840,51.9410,1.2300,,310.1660,119.4270,119.4270,,0.4470,4.7900,0.0000,3.1790,0.3250,7.8850,,A,2520,2211,468,976
003647,04/30/2016,2015,INDL,C,D,STD,CULP,CULP INC,USD,4,07/18/2016,-0.1440,114.7900,23.9940,175.1420,37.7870,16.8860,12.3020,0.0000,,8.1400,28.3380,35.1350,,,,71.9080,128.8120,46.5310,46.3300,1.3800,,312.8600,128.8120,128.8120,,2.3190,0.0000,0.0000,4.1920,0.1800,10.9630,,A,2520,2211,468,976
003647,04/30/2017,2016,INDL,C,D,STD,CULP,CULP INC,USD,4,07/19/2017,-0.0040,102.1910,29.1010,205.6340,20.7950,22.4740,12.3120,0.0000,,6.2800,30.6380,37.8490,,,,76.4460,148.6300,51.4820,57.0040,1.8400,,309.5440,148.6300,148.6300,,0.4190,0.0000,0.0000,4.6670,0.2870,7.3390,,A,2520,2211,468,976
003647,04/30/2018,2017,INDL,C,D,STD,CULP,CULP INC,USD,4,08/14/2018,-0.0850,132.0690,27.2370,217.9840,21.2280,20.7960,12.4310,0.0000,,6.8430,28.1750,35.9940,,,,72.4520,163.3760,53.4540,54.6080,1.5600,,323.7250,163.3760,163.3760,,1.4580,0.0000,0.0000,-2.4820,1.4370,5.7400,,A,2520,2211,468,976
003647,04/30/2019,2018,INDL,C,D,STD,CULP,CULP INC,USD,4,07/19/2019,0.0400,123.2450,24.3770,219.7260,40.0080,5.8010,12.4620,0.6750,,4.7320,15.1290,23.6220,,,,61.1990,164.9220,50.8600,55.4790,0.6000,,296.6690,159.9330,164.2470,,0.4570,0.0000,0.0000,2.0270,1.0220,6.4240,,A,2520,2211,468,976
003647,04/30/2020,2019,INDL,C,D,STD,CULP,CULP INC,USD,4,07/24/2020,-0.0100,151.6850,23.0020,215.0840,69.7900,-28.7170,12.3780,31.7660,,5.0750,6.0740,14.2770,,,,48.7010,161.4640,47.9070,85.3860,-0.0300,,256.1660,129.6980,129.6980,,0.7930,0.0000,0.0000,-1.6260,0.3950,3.3540,,A,2520,2211,468,976
003647,04/30/2021,2020,INDL,C,D,STD,CULP,CULP INC,USD,4,07/19/2021,0.1460,143.2070,42.5400,214.0800,37.0090,3.3740,12.3000,6.8210,,5.2920,12.1060,19.3280,,,,57.0540,135.8270,55.9170,85.0740,0.2100,,299.7200,129.0060,129.0060,,0.5450,0.0000,0.0000,3.7600,0.2290,7.6930,,A,2520,2211,468,976
004001,12/31/2000,2000,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,,,149.9490,49.3610,423.2060,2.5910,,11.4730,187.4990,,0.0000,1.1730,22.3960,,,,118.8670,295.7900,114.9440,314.9150,-0.2500,,568.0810,108.2910,,,,,,3.6470,0.0000,-5.7270,,A,2520,2273,468,976
004001,12/31/2001,2001,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,,-3.7620,124.2640,42.5470,386.1880,1.4120,,11.6690,153.7490,,0.0000,17.6600,39.0000,,,,135.3160,259.9740,92.8990,279.9630,-0.0800,,534.5980,106.2250,,,,,,2.1070,0.0000,0.5570,,A,2520,2273,468,976
004001,12/31/2002,2002,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,,-3.0360,146.3170,37.4580,416.6460,2.4400,,11.7230,136.0970,,0.0000,28.4650,48.3780,0.4200,0.4300,7.7010,140.4200,247.4490,95.1130,305.2940,0.6600,,507.5170,111.3520,111.3520,,,,,1.9560,0.0000,4.1910,,A,2520,2273,468,976
004001,12/31/2003,2003,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,,-1.9950,110.7660,11.3680,238.9540,11.0580,,11.7730,55.2480,,0.0000,14.1230,23.4720,,,,89.2720,151.3290,50.7720,142.8730,0.3700,,234.1490,96.0810,96.0810,,,,,-12.1140,10.6950,-5.1380,,A,2520,2273,468,976
004001,12/31/2004,2004,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,,-1.8740,106.5540,11.1780,248.2770,0.0000,12.4360,12.1190,66.8140,,0.0000,26.3360,34.9370,,,,108.0800,177.6510,57.9920,137.4400,1.1600,,291.9710,110.8370,110.8370,,,,,0.8140,2.6060,7.8510,,A,2520,2273,468,976
004001,12/31/2005,2005,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,,-2.8870,115.0810,14.9290,277.0030,0.0000,9.1230,12.4160,87.8760,,0.0000,19.7160,29.7740,,,,106.5760,211.3600,72.8710,153.5190,0.8000,,318.5260,123.4840,123.4840,,,,,1.9640,1.8560,4.4560,,A,2520,2273,468,976
004001,12/31/2006,2006,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/11/2007,-0.0080,108.7120,8.3820,277.6740,0.5380,9.7260,12.7020,81.3790,,0.0000,19.9000,31.4000,,,,107.3380,217.0570,69.6000,141.9960,0.7600,,331.1000,135.6780,135.6780,,,,,0.3690,0.3190,1.7810,,A,2520,2273,468,976
004001,12/31/2007,2007,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/18/2008,0.2300,116.9650,11.4920,290.2380,0.4270,6.5040,12.7880,79.8280,,0.0000,18.4460,31.3870,,,,110.1750,221.9420,75.9280,148.1240,0.6000,,320.7950,142.1140,142.1140,,,,,-0.6940,0.0000,3.6930,,A,2520,2273,468,976
004001,12/31/2008,2008,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/03/2009,-0.5090,114.1490,11.3350,252.6630,0.1130,-32.1420,12.4490,85.0170,,0.0000,2.0370,15.7890,,,,91.9040,192.6050,75.1670,145.0750,-1.1700,,282.7100,107.5880,107.5880,,,,,2.0270,0.0000,-2.9070,,A,2520,2273,468,976
004001,12/31/2009,2009,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,03/08/2010,0.0040,86.0450,10.8540,179.0560,0.0560,-41.5850,12.3310,59.3490,,0.0000,-8.2530,5.2510,,,,65.6760,126.8560,55.1560,111.5490,-0.8800,,203.4800,67.5070,67.5070,,,,,2.4880,0.0000,-8.8450,,A,2520,2273,468,976
004001,12/31/2010,2010,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/10/2011,-0.0310,94.0260,11.9390,178.1020,0.2440,-4.6890,12.5240,58.0700,,0.0000,-0.7110,10.8640,,,,68.2260,120.5000,58.2890,115.6720,-0.2700,,231.3220,62.4300,62.4300,,5.5270,0.0000,0.0000,-2.4980,0.0000,-2.6040,,A,2520,2273,468,976
004001,12/31/2011,2011,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/16/2012,-0.0880,100.9990,14.6680,182.9430,0.2980,0.9290,12.5850,65.3570,,0.0000,4.8390,14.4880,,,,75.1550,129.7420,63.9390,118.5580,0.0500,,270.1100,64.3850,64.3850,,0.0000,5.8600,0.0000,-0.2540,0.0000,0.6840,,A,2520,2273,468,976
004001,12/31/2012,2012,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/14/2013,-0.2380,115.0550,14.8910,201.7700,0.4910,-1.0770,12.6380,80.1660,,0.0000,3.8180,13.2140,,,,75.6940,144.2120,72.2450,137.7240,0.0500,,266.3720,64.0460,64.0460,,0.0000,5.6150,0.0000,-0.6430,0.0000,-0.4010,,A,2520,2273,468,976
004001,12/31/2013,2013,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/13/2014,0.2160,149.7890,21.6790,248.8660,0.2550,5.7440,12.7370,101.7590,,0.0000,16.5510,26.8130,,,,101.0060,172.5300,93.6670,178.0950,0.6500,,345.0660,70.7710,70.7710,,0.0000,6.6220,0.0000,-1.0370,0.0000,-0.6430,,A,2520,2273,468,976
004001,12/31/2014,2014,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/05/2015,-1.5130,173.8170,22.1080,300.8800,0.3940,-3.1310,14.3820,118.2100,,0.0000,5.2330,17.7960,0.4700,0.4700,11.1100,108.7600,211.1870,104.2070,207.9030,-0.0100,,406.5880,92.9770,92.9770,,0.0000,12.7220,0.0000,0.2640,0.0000,1.0530,,A,2520,2273,468,976
004001,12/31/2015,2015,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/14/2016,-2.5730,169.5950,26.4830,298.2180,0.2810,-3.4860,15.5360,115.9070,,0.0000,5.5030,19.3330,,,,119.7550,206.7110,115.1460,207.4140,0.0000,,422.4830,90.8040,90.8040,,4.7260,0.0000,0.0000,-0.7300,0.0000,-0.7140,,A,2520,2273,468,976
004001,12/31/2016,2016,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/20/2017,-1.9600,145.3580,20.6830,268.9870,0.1400,-4.6650,15.6380,98.2560,,0.0000,-2.0170,11.2320,,,,108.3690,185.3780,97.2370,181.8650,-0.3100,,397.4530,87.1220,87.1220,,7.6100,0.0000,0.0000,-3.2600,0.0000,-3.6220,,A,2520,2273,468,976
004001,12/31/2017,2017,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/04/2018,-1.2990,163.7560,18.5410,282.8380,0.0190,-8.6830,15.6990,123.4460,,0.0000,4.5810,17.3230,,,,113.6490,202.7090,113.6570,203.5750,-0.0500,,412.4620,79.2630,79.2630,,0.0000,0.0000,0.0000,8.1810,0.0000,7.5090,,A,2520,2273,468,976
004001,12/31/2018,2018,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,12,04/23/2019,-0.1080,152.9590,17.7790,252.7780,0.0180,-20.1930,15.7640,120.2510,,0.0000,-3.0860,9.3600,,,,101.8330,179.2350,105.1950,193.7940,-0.6600,,405.0330,58.9840,58.9840,,0.0000,0.0000,0.0000,-0.5370,0.0000,-0.8310,,A,2520,2273,468,976
